351345,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,広韻,こういん,,kouin,Guangyun (Chinese rhyme dictionary compiled from 1007 to 1011 under Emperor Zhenzong of Song)
362568,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,御前酒,ごぜんしゅ,,gozenshu,Gozenshu (brand name for a sake)
363534,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,御湯殿上日記,おゆどののうえのにっき,,oyudononouenonikki,Oyudono no ue no nikki (Collection of diaries on the daily life in the imperial court)
386917,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,摩訶婆羅多,マハーバーラタ,,mahaabaarata,"Mahabharata (Sanskrit Hindu epic, circa 400 CE)"
387141,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,播磨国風土記,はりまのくにふどき,,harimanokunifudoki,"Harima Fudoki (description of the culture, climate, etc. of Harima province; 715 CE)"
387164,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,播磨風土記,はりまふどき,,harimafudoki,"Harima Fudoki (description of the culture, climate, etc. of Harima province; 715 CE)"
387554,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,攻殻機動隊,こうかくきどうたい,,koukakukidoutai,Ghost In The Shell (famous anime)
393541,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,新共同訳,しんきょうどうやく,,shinkyoudouyaku,New Interconfessional Translation (of the Bible)
393835,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,新和英大辞典,しんわえいだいじてん,,shinwaeidaijiten,New Japanese-English Dictionary (published by Kenkyusha)
395094,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,新改訳,しんかいやく,,shinkaiyaku,New Japanese Bible
395183,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,新明解,しんめいかい,,shinmeikai,(abbr) Shinmeikai dictionary
395184,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,新明解国語辞典,しんめいかいこくごじてん,,shinmeikaikokugojiten,Shinmeikai Kokugo Jiten
396745,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,新解さん,しんかいさん,,shinkaisan,(nickname) Shin Meikai kokugo jiten (Sanseido)
398850,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,日国,にっこく,,nikkoku,(abbr) Nihon kokugo daijiten (famous Japanese dictionary published by Shogakukan)
399613,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,日本国語大辞典,にほんこくごだいじてん,,nihonkokugodaijiten,Nihon kokugo dai jiten (famous Japanese dictionary published by Shogakukan)
400116,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,日本語大辞典,にほんごだいじてん,,nihongodaijiten,Nihongo Daijiten (Japanese dictionary published by Kodansha)
400791,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,日経新聞,にっけいしんぶん,,nikkeishinbun,Nihon Keizai Shimbun (newspaper)
407197,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,明鏡国語辞典,めいきょうこくごじてん,,meikyoukokugojiten,Meikyo Kokugo Dictionary
433798,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,東亜日報,とうあにっぽう,,touanippou,The Dong-a Ilbo (Korean newspaper)
437137,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,東洋経済新報,とうようけいざいしんぽう,,touyoukeizaishinpou,Toyo Keizai Shinpo (former financial newspaper)
466039,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,機動戦士ガンダム,きどうせんしガンダム,,kidousenshigandamu,Mobile Suit Gundam
472908,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,毎日新聞,まいにちしんぶん,,mainichishinbun,Mainichi Shimbun (newspaper)
475848,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,水滸伝,すいこでん,,suikoden,The Water Margin (classic of Chinese literature)
518669,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,狭衣物語,さごろもものがたり,,sagoromomonogatari,The Tale of Sagoromo (ca 1060 CE)
520284,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,獣王記,じゅうおうき,,juuouki,"Altered Beast (1989 Sega Arcade game, ported to Mega Drive (Genesis))"
534624,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,男はつらいよ,おとこはつらいよ,,otokohatsuraiyo,Otoko Wa Tsurai Yo (long-running series of Japanese comedy movies)
544089,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,相合袴,あいあいばかま,,aiaibakama,Aiaibakama (noh farce)
545938,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,真・女神転生,しん・めがみてんせい,,shinmegamitensei,Shin Megami Tensei (immediate successor series to the original Megami Tensei RPG series)
556474,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,研究社新和英大辞典,けんきゅうしゃしんわえいだいじてん,,kenkyuushashinwaeidaijiten,Kenkyusha's New Japanese-English Dictionary
556984,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,碧巌録,へきがんろく,,hekiganroku,Blue Cliff Record
575044,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,竹取翁の物語,たけとりのおきなのものがたり,,taketorinookinanomonogatari,Taketori-no-Okina no Monogatari (alternate name for Taketori Monogatari: The Tale of the Bamboo-Cutter)
581096,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,米国科学アカデミー紀要,べいこくかがくアカデミーきよう,,beikokukagakuakademiikiyou,Proceedings of the National Academy of Sciences of the United States of America
596852,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,美女と野獣,びじょとやじゅう,,bijotoyajuu,Beauty and the Beast
604196,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,聖剣伝説,せいけんでんせつ,,seikendensetsu,"Seiken Densetsu (lit: Holy Sword Legend), a.k.a. ""... of Mana"" (RPG series)"
605709,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,肥前国風土記,ひぜんのくにふどき,,hizennokunifudoki,"Hizen Fudoki (description of the culture, climate, etc. of Hizen province; approx. 732 CE)"
605728,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,肥前風土記,ひぜんふどき,,hizenfudoki,"Hizen Fudoki (description of the culture, climate, etc. of Hizen province; approx. 732 CE)"
607709,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,脳トレ,のうトレ,,noutore,Brain Training (computer game)
608039,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,臨済録,りんざいろく,,rinzairoku,"Linji-lu (Record of Linji, Tang-era Buddhist text based on the teachings of Linji)"
619098,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,英辞郎,えいじろう,,eijirou,Eijiro (computerized English-Japanese dictionary)
646881,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,西洋哲学史,せいようてつがくし,,seiyoutetsugakushi,A History of Western Philosophy
651046,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,親指姫,おやゆびひめ,,oyayubihime,Thumbelina (Hans Christian Andersen story)
658690,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,豊後国風土記,ぶんごのくにふどき,,bungonokunifudoki,"Bungo Fudoki (description of the culture, climate, etc. of Bungo province; 732 CE)"
658716,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,豊後風土記,ぶんごふどき,,bungofudoki,"Bungo Fudoki (description of the culture, climate, etc. of Bungo province; 732 CE)"
664414,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,赤穂浪士,あこうろうし,,akouroushi,The 47 Ronin
664421,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,赤穂義士,あこうぎし,,akougishi,The 47 Ronin
666446,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,踊る大捜査線,おどるだいそうさせん,,odorudaisousasen,Odoru Daisousasen (1997 TV drama)
667982,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,辞海,じかい,,jikai,"Ci Hai, an encyclopedic dictionary first published in 1936, most recent edition 1999"
667984,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,辞苑,じえん,,jien,Jien (forerunner of the Kojien dictionary)
671382,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,週刊文春,しゅうかんぶんしゅん,,shuukanbunshun,Shuukanbunshun (weekly magazine)
687988,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,鉄拳,てっけん,,tekken,Tekken (lit: Iron Fist) (video game series)
689320,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,鋼の錬金術師,はがねのれんきんじゅつし,,haganenorenkinjutsushi,Fullmetal Alchemist (Anime)
714286,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,類聚名義抄,るいじゅうみょうぎしょう,,ruijuumyougishou,Ruiju Myogisho (Japanese-Chinese character dictionary from the late Heian Period)
714287,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,類聚名義抄,るいじゅみょうぎしょう,,ruijumyougishou,Ruiju Myogisho (Japanese-Chinese character dictionary from the late Heian Period)
714290,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,類語実用辞典,るいごじつようじてん,,ruigojitsuyoujiten,thesaurus published by Sanseido
714485,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,風土記,ふどき,,fudoki,"Fudoki (ancient geographical and cultural records of each Japanese province, compiled in the early 8th century)"
714778,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,風立ちぬ,かぜたちぬ,,kazetachinu,"Ride Like The Wind (song, novel, etc.)"
723770,WORD_PRODUCT_NAME,,HIRAGANA_KATAKANA,,,高橋名人の冒険島,たかはしめいじんのぼうけんじま,,takahashimeijinnoboukenjima,Adventure Island (video game)
