CODE_POINT,jis208,1-58-69,,,,
RADICAL,classical,72,,,,
MISC,9,9,nelson_c|2116,-,,1
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_n,-,-,2441,,
DICTIONARY_NUMBER,halpern_kkd,-,-,3091,,
DICTIONARY_NUMBER,halpern_kkld,-,-,1579,,
DICTIONARY_NUMBER,halpern_kkld_2ed,-,-,2158,,
DICTIONARY_NUMBER,heisig,-,-,2435,,
DICTIONARY_NUMBER,heisig6,-,-,2513,,
DICTIONARY_NUMBER,moro,5,0846,13865,,
DICTIONARY_NUMBER,sh_kk,-,-,2090,,
QUERY_CODE,skip,-,2-4-5,,,
QUERY_CODE,sh_desc,-,4c5.12,,,
QUERY_CODE,four_corner,-,6072.7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"コウ
ボウ",すばる,,,,
READING_MEANING_MEANING_ENG,the Pleiades,,,,,
READING_MEANING_MEANING_POL,Plejady,najbardziej znana gromada otwarta na niebie,,,,
END,昴,,,,,
,,,,,,
,,,,,,
BEGIN,鱛,4157,,,,
CODE_POINT,ucs,9c5b,,,,
CODE_POINT,jis212,1-75-41,,,,
CODE_POINT,jis213,2-93-83,,,,
RADICAL,classical,195,,,,
MISC,-,23,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,46518,,
QUERY_CODE,skip,-,1-11-12,,,
QUERY_CODE,sh_desc,-,11a12.7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,,えそ,,,,
READING_MEANING_MEANING_ENG,fish name,,,,,
READING_MEANING_MEANING_POL,nazwa ryby,,,,,
END,鱛,,,,,
,,,,,,
,,,,,,
BEGIN,勴,7176,,,,
CODE_POINT,ucs,52f4,,,,
CODE_POINT,jis212,1-19-88,,,,
RADICAL,classical,19,,,,
MISC,-,17,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,2467,,
QUERY_CODE,skip,-,1-15-2,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"リョ
ロ",たす.ける,,,,
END,勴,,,,,
,,,,,,
,,,,,,
BEGIN,蚹,6767,,,,
CODE_POINT,ucs,86b9,,,,
CODE_POINT,jis212,1-58-61,,,,
RADICAL,classical,142,,,,
MISC,-,11,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,32929,,
QUERY_CODE,skip,-,1-6-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"フ
ホク",,,,,
END,蚹,,,,,
,,,,,,
,,,,,,
BEGIN,𪂂,12430,,,,
CODE_POINT,ucs,2A082,,,,
CODE_POINT,jis213,2-94-21,,,,
RADICAL,classical,196,,,,
MISC,-,19,,-,,-
MISC2,,false,,,,
QUERY_CODE,skip,-,1-8-11,,,
END,𪂂,,,,,
,,,,,,
,,,,,,
BEGIN,駑,6211,,,,
CODE_POINT,ucs,99d1,,,,
CODE_POINT,jis208,1-81-46,,,,
RADICAL,classical,187,,,,
MISC,-,15,,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,5205,,
DICTIONARY_NUMBER,nelson_n,-,-,6741,,
DICTIONARY_NUMBER,moro,12,0509,44661,,
QUERY_CODE,skip,-,2-5-10,,,
QUERY_CODE,sh_desc,-,10a5.7,,,
QUERY_CODE,four_corner,-,4732.7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ド,にぶ.い,,,,
READING_MEANING_MEANING_ENG,"slow horse
foolish fellow",,,,,
READING_MEANING_MEANING_POL,"wolny koń
powolny koń
głupi kolega
niemądry facet",,,,,
END,駑,,,,,
,,,,,,
,,,,,,
BEGIN,棌,8099,,,,
CODE_POINT,ucs,68cc,,,,
CODE_POINT,jis212,1-35-93,,,,
CODE_POINT,jis213,2-14-92,,,,
RADICAL,classical,75,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,14923,,
QUERY_CODE,skip,-,1-4-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,サイ,"くぬぎ
あらき
まるき",,,,
END,棌,,,,,
,,,,,,
,,,,,,
BEGIN,符,540,,,,
CODE_POINT,ucs,7b26,,,,
CODE_POINT,jis208,1-41-68,,,,
RADICAL,classical,118,,,,
MISC,8,11,,1798,,2
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,3383,,
DICTIONARY_NUMBER,nelson_n,-,-,4270,,
DICTIONARY_NUMBER,halpern_njecd,-,-,2661,,
DICTIONARY_NUMBER,halpern_kkd,-,-,3299,,
DICTIONARY_NUMBER,halpern_kkld,-,-,1707,,
DICTIONARY_NUMBER,halpern_kkld_2ed,-,-,2319,,
DICTIONARY_NUMBER,heisig,-,-,1001,,
DICTIONARY_NUMBER,heisig6,-,-,1076,,
DICTIONARY_NUMBER,gakken,-,-,1653,,
DICTIONARY_NUMBER,oneill_kk,-,-,951,,
DICTIONARY_NUMBER,moro,8,0756,25935,,
DICTIONARY_NUMBER,henshall,-,-,1753,,
DICTIONARY_NUMBER,sh_kk,-,-,505,,
DICTIONARY_NUMBER,sh_kk2,-,-,514,,
DICTIONARY_NUMBER,jf_cards,-,-,792,,
DICTIONARY_NUMBER,tutt_cards,-,-,1468,,
DICTIONARY_NUMBER,kanji_in_context,-,-,357,,
DICTIONARY_NUMBER,busy_people,-,-,3.3,,
DICTIONARY_NUMBER,kodansha_compact,-,-,1475,,
DICTIONARY_NUMBER,maniette,-,-,1010,,
QUERY_CODE,skip,-,2-6-5,,,
QUERY_CODE,sh_desc,-,6f5.12,,,
QUERY_CODE,four_corner,-,8824.3,,,
QUERY_CODE,deroo,-,2348,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,フ,,,,,
READING_MEANING_MEANING_ENG,"token
sign
mark
tally
charm",,,,,
READING_MEANING_MEANING_POL,"oznaka
symbol
znak
talizman
amulet",,,,,
END,符,,,,,
,,,,,,
,,,,,,
BEGIN,夜,113,,,,
CODE_POINT,ucs,591c,,,,
CODE_POINT,jis208,1-44-75,,,,
RADICAL,classical,36,,,,
RADICAL,nelson_c,8,,,,
MISC,2,8,,487,,3
MISC2,Genki kanji 1-10,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,298,,
DICTIONARY_NUMBER,nelson_n,-,-,1129,,
DICTIONARY_NUMBER,halpern_njecd,-,-,2056,,
DICTIONARY_NUMBER,halpern_kkd,-,-,2550,,
DICTIONARY_NUMBER,halpern_kkld,-,-,1301,,
DICTIONARY_NUMBER,halpern_kkld_2ed,-,-,1770,,
DICTIONARY_NUMBER,heisig,-,-,1037,,
DICTIONARY_NUMBER,heisig6,-,-,1115,,
DICTIONARY_NUMBER,gakken,-,-,258,,
DICTIONARY_NUMBER,oneill_names,-,-,766,,
DICTIONARY_NUMBER,oneill_kk,-,-,336,,
DICTIONARY_NUMBER,moro,3,0349,5763,,
DICTIONARY_NUMBER,henshall,-,-,212,,
DICTIONARY_NUMBER,sh_kk,-,-,471,,
DICTIONARY_NUMBER,sh_kk2,-,-,479,,
DICTIONARY_NUMBER,sakade,-,-,144,,
DICTIONARY_NUMBER,jf_cards,-,-,150,,
DICTIONARY_NUMBER,henshall3,-,-,232,,
DICTIONARY_NUMBER,tutt_cards,-,-,169,,
DICTIONARY_NUMBER,crowley,-,-,318,,
DICTIONARY_NUMBER,kanji_in_context,-,-,93,,
DICTIONARY_NUMBER,busy_people,-,-,2.17,,
DICTIONARY_NUMBER,kodansha_compact,-,-,406,,
DICTIONARY_NUMBER,maniette,-,-,1046,,
QUERY_CODE,skip,-,2-2-6,,,
QUERY_CODE,sh_desc,-,2j6.1,,,
QUERY_CODE,four_corner,-,0024.7,,,
QUERY_CODE,deroo,-,467,,,
QUERY_CODE,skip,posn,3-3-5,,,
QUERY_CODE,skip,posn,3-4-4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ヤ,"よ
よる",,,,
READING_MEANING_MEANING_ENG,"night
evening",,,,,
READING_MEANING_MEANING_POL,"noc
wieczór",,,,,
END,夜,,,,,
,,,,,,
,,,,,,
BEGIN,烊,11796,,,,
CODE_POINT,ucs,70ca,,,,
CODE_POINT,jis212,1-41-56,,,,
CODE_POINT,jis213,2-79-70,,,,
RADICAL,classical,86,,,,
MISC,-,10,jis208|1-63-76,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,18990,,
QUERY_CODE,skip,-,1-4-6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ヨウ,"あぶ.る
や.く",,,,
READING_MEANING_MEANING_ENG,"to smelt
to melt",,,,,
READING_MEANING_MEANING_POL,"pachnieć
roztapianie
ropienie
rozpuszczanie
topienie",,,,,
END,烊,,,,,
,,,,,,
,,,,,,
BEGIN,麵,9938,,,,
CODE_POINT,ucs,9eb5,,,,
CODE_POINT,jis212,1-76-80,,,,
CODE_POINT,jis213,1-94-80,,,,
RADICAL,classical,199,,,,
MISC,-,20,"jis208|1-44-45
jis208|1-83-49",-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,nelson_n,-,-,7039,,
DICTIONARY_NUMBER,halpern_kkd,-,-,4144,,
DICTIONARY_NUMBER,moro,-,-,47827,,
QUERY_CODE,skip,-,1-11-9,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"メン
ベン",むぎこ,,,,
READING_MEANING_MEANING_ENG,"flour
dough
noodles",,,,,
READING_MEANING_MEANING_POL,"mąka
ciasto
kluski
kluseczki
makaron",,,,,
END,麵,,,,,
,,,,,,
,,,,,,
BEGIN,鋪,3696,,,,
CODE_POINT,ucs,92ea,,,,
CODE_POINT,jis208,1-42-63,,,,
RADICAL,classical,167,,,,
MISC,-,15,nelson_c|552,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_n,-,-,6269,,
DICTIONARY_NUMBER,heisig,-,-,2975,,
DICTIONARY_NUMBER,heisig6,-,-,2981,,
DICTIONARY_NUMBER,oneill_names,-,-,2340,,
DICTIONARY_NUMBER,moro,11,0555,40491,,
QUERY_CODE,skip,-,1-8-7,,,
QUERY_CODE,sh_desc,-,8a7.3,,,
QUERY_CODE,four_corner,-,8312.7,,,
READING_MEANING_NANONI,しき,,,,,
READING_MEANING_READING,"ホ
フ","しく
みせ",,,,
READING_MEANING_MEANING_ENG,"shop
store",,,,,
READING_MEANING_MEANING_POL,sklep,,,,,
END,鋪,,,,,
,,,,,,
,,,,,,
BEGIN,㟽,12640,,,,
CODE_POINT,ucs,37FD,,,,
CODE_POINT,jis213,2-08-60,,,,
RADICAL,classical,46,,,,
MISC,-,14,,-,,-
MISC2,,false,,,,
QUERY_CODE,skip,-,1-3-11,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,,,,,,
READING_MEANING_MEANING_ENG,"mountain top
summit
pointing mountain",,,,,
READING_MEANING_MEANING_POL,"szczyt góry
wierzchołek góry",,,,,
END,㟽,,,,,
,,,,,,
,,,,,,
BEGIN,扉,1213,,,,
CODE_POINT,ucs,6249,,,,
CODE_POINT,jis208,1-40-66,,,,
RADICAL,classical,63,,,,
MISC,8,12,,1866,,1
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,1825,,
DICTIONARY_NUMBER,nelson_n,-,-,2058,,
DICTIONARY_NUMBER,halpern_njecd,-,-,1955,,
DICTIONARY_NUMBER,halpern_kkd,-,-,2453,,
DICTIONARY_NUMBER,halpern_kkld,-,-,1240,,
DICTIONARY_NUMBER,halpern_kkld_2ed,-,-,1705,,
DICTIONARY_NUMBER,heisig,-,-,1638,,
DICTIONARY_NUMBER,heisig6,-,-,1766,,
DICTIONARY_NUMBER,gakken,-,-,1838,,
DICTIONARY_NUMBER,moro,5,0077,11750X,,
DICTIONARY_NUMBER,henshall,-,-,1730,,
DICTIONARY_NUMBER,sh_kk,-,-,1556,,
DICTIONARY_NUMBER,sh_kk2,-,-,1658,,
DICTIONARY_NUMBER,jf_cards,-,-,1334,,
DICTIONARY_NUMBER,tutt_cards,-,-,1536,,
DICTIONARY_NUMBER,kanji_in_context,-,-,1734,,
DICTIONARY_NUMBER,kodansha_compact,-,-,846,,
DICTIONARY_NUMBER,maniette,-,-,1653,,
QUERY_CODE,skip,-,2-1-11,,,
QUERY_CODE,sh_desc,-,4m8.2,,,
QUERY_CODE,four_corner,-,3021.1,,,
QUERY_CODE,deroo,-,3054,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ヒ,とびら,,,,
READING_MEANING_MEANING_ENG,"front door
title page
front page",,,,,
READING_MEANING_MEANING_POL,"drzwi wejściowe
drzwi od frontu
strona tytułowa
pierwsza strona",,,,,
END,扉,,,,,
,,,,,,
,,,,,,
BEGIN,豵,8845,,,,
CODE_POINT,ucs,8c75,,,,
CODE_POINT,jis212,1-62-90,,,,
RADICAL,classical,152,,,,
MISC,-,18,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,36453,,
QUERY_CODE,skip,-,1-7-11,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ソウ
ス
ショウ
シュ",いのこ,,,,
READING_MEANING_MEANING_ENG,young pig,,,,,
READING_MEANING_MEANING_POL,"młoda świnia
prosię",,,,,
END,豵,,,,,
,,,,,,
,,,,,,
BEGIN,𣘺,12363,,,,
CODE_POINT,ucs,2363A,,,,
CODE_POINT,jis213,2-15-35,,,,
RADICAL,classical,75,,,,
MISC,-,15,,-,,-
MISC2,,false,,,,
QUERY_CODE,skip,-,1-4-11,,,
END,𣘺,,,,,
,,,,,,
,,,,,,
BEGIN,䨄,12752,,,,
CODE_POINT,ucs,4A04,,,,
CODE_POINT,jis213,2-91-85,,,,
RADICAL,classical,172,,,,
MISC,-,19,,-,,-
MISC2,,false,,,,
QUERY_CODE,skip,-,1-11-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,,,,,,
READING_MEANING_MEANING_ENG,quail,,,,,
READING_MEANING_MEANING_POL,przepiórka,,,,,
END,䨄,,,,,
,,,,,,
,,,,,,
BEGIN,嘳,6960,,,,
CODE_POINT,ucs,5633,,,,
CODE_POINT,jis212,1-22-22,,,,
RADICAL,classical,30,,,,
MISC,-,15,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,4255,,
QUERY_CODE,skip,-,1-3-12,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"カイ
キ
ケ","あわ.れむ
そし.る
ためいき.する",,,,
END,嘳,,,,,
,,,,,,
,,,,,,
BEGIN,蹢,8930,,,,
CODE_POINT,ucs,8e62,,,,
CODE_POINT,jis212,1-64-23,,,,
CODE_POINT,jis213,2-89-46,,,,
RADICAL,classical,157,,,,
MISC,-,18,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,37821,,
QUERY_CODE,skip,-,1-7-11,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"テキ
ジャク
タク",たたず.む,,,,
READING_MEANING_MEANING_ENG,"hoof
falter
to hesitate",,,,,
READING_MEANING_MEANING_POL,"kopyto
wahanie się
chwianie się",,,,,
END,蹢,,,,,
,,,,,,
,,,,,,
BEGIN,蔇,9212,,,,
CODE_POINT,ucs,8507,,,,
CODE_POINT,jis212,1-57-15,,,,
RADICAL,classical,140,,,,
MISC,-,14,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,31764,,
QUERY_CODE,skip,-,2-3-11,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"キ
キケ",,,,,
READING_MEANING_MEANING_ENG,"luxuriant growth
extreme
reach",,,,,
READING_MEANING_MEANING_POL,"bujny wzrost
obfity wzrost
krańcowy
skrajny
ekstremalny
zasięg
rozciągłość
osiąganie",,,,,
END,蔇,,,,,
,,,,,,
,,,,,,
BEGIN,睒,11490,,,,
CODE_POINT,ucs,7752,,,,
CODE_POINT,jis212,1-46-87,,,,
RADICAL,classical,109,,,,
MISC,-,13,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,23412,,
QUERY_CODE,skip,-,1-5-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"セン
ダン",ぬすみ.みる,,,,
READING_MEANING_MEANING_ENG,"to glance at
to peep
glittering
to shine",,,,,
READING_MEANING_MEANING_POL,"rzucenie okien na
zerknięcie
zaglądanie
błyszczenie
świecenie",,,,,
END,睒,,,,,
,,,,,,
,,,,,,
BEGIN,緤,5295,,,,
CODE_POINT,ucs,7de4,,,,
CODE_POINT,jis208,1-69-42,,,,
RADICAL,classical,120,,,,
MISC,-,15,,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_n,-,-,4538,,
DICTIONARY_NUMBER,moro,8,1125,27657,,
QUERY_CODE,skip,-,1-6-9,,,
QUERY_CODE,sh_desc,-,6a9.6,,,
QUERY_CODE,four_corner,-,2499.4,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"セツ
セチ","きずな
つな.ぐ",,,,
READING_MEANING_MEANING_ENG,leash,,,,,
READING_MEANING_MEANING_POL,"smycz
uwieź",,,,,
END,緤,,,,,
,,,,,,
,,,,,,
BEGIN,縋,2951,,,,
CODE_POINT,ucs,7e0b,,,,
CODE_POINT,jis208,1-69-55,,,,
RADICAL,classical,120,,,,
MISC,-,"15
16",,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,3576,,
DICTIONARY_NUMBER,nelson_n,-,-,4544,,
DICTIONARY_NUMBER,moro,8,1139,27740,,
QUERY_CODE,skip,-,1-6-9,,,
QUERY_CODE,sh_desc,-,6a9.14,,,
QUERY_CODE,four_corner,-,2793.7,,,
QUERY_CODE,skip,stroke_diff,1-6-10,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ツイ,すが.る,,,,
READING_MEANING_MEANING_ENG,"cling
hang on
depend",,,,,
READING_MEANING_MEANING_POL,"uczepienie się
uchwycenie się
przyleganie
trzymanie się
zależenie od",,,,,
END,縋,,,,,
,,,,,,
,,,,,,
BEGIN,鞞,10731,,,,
CODE_POINT,ucs,979e,,,,
CODE_POINT,jis212,1-71-41,,,,
CODE_POINT,jis213,2-92-06,,,,
RADICAL,classical,177,,,,
MISC,-,17,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,42889,,
QUERY_CODE,skip,-,1-9-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ヘイ
ヒョウ
ヒ
バイ",さや,,,,
READING_MEANING_MEANING_ENG,sheath,,,,,
READING_MEANING_MEANING_POL,"pochwa
osłona
futerał",,,,,
END,鞞,,,,,
,,,,,,
,,,,,,
BEGIN,詝,6345,,,,
CODE_POINT,ucs,8a5d,,,,
CODE_POINT,jis212,1-61-67,,,,
CODE_POINT,jis213,1-92-05,,,,
RADICAL,classical,149,,,,
MISC,-,12,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,35392,,
QUERY_CODE,skip,-,1-7-5,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,チョ,さとい,,,,
END,詝,,,,,
,,,,,,
,,,,,,
BEGIN,須,808,,,,
CODE_POINT,ucs,9808,,,,
CODE_POINT,jis208,1-31-60,,,,
RADICAL,classical,181,,,,
RADICAL,nelson_c,59,,,,
MISC,8,12,,1339,,1
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,1592,,
DICTIONARY_NUMBER,nelson_n,-,-,6618,,
DICTIONARY_NUMBER,halpern_njecd,-,-,574,,
DICTIONARY_NUMBER,halpern_kkd,-,-,700,,
DICTIONARY_NUMBER,halpern_kkld,-,-,419,,
DICTIONARY_NUMBER,halpern_kkld_2ed,-,-,526,,
DICTIONARY_NUMBER,heisig,-,-,1718,,
DICTIONARY_NUMBER,heisig6,-,-,1854,,
DICTIONARY_NUMBER,gakken,-,-,936,,
DICTIONARY_NUMBER,oneill_names,-,-,1544,,
DICTIONARY_NUMBER,oneill_kk,-,-,1946,,
DICTIONARY_NUMBER,moro,12,0242,43352,,
DICTIONARY_NUMBER,sh_kk,-,-,2263,,
DICTIONARY_NUMBER,sh_kk2,-,-,1531,,
DICTIONARY_NUMBER,maniette,-,-,1734,,
QUERY_CODE,skip,-,1-3-9,,,
QUERY_CODE,sh_desc,-,3j9.1,,,
QUERY_CODE,four_corner,-,2128.6,,,
READING_MEANING_NANONI,"もとむ
ぞ",,,,,
READING_MEANING_READING,"ス
シュ","すべから.く
すべし
ひげ
まつ
もち.いる
もと.める",,,,
READING_MEANING_MEANING_ENG,"ought
by all means
necessarily",,,,,
READING_MEANING_MEANING_POL,"za wszelką cenę
koniecznie
powinien",,,,,
END,須,,,,,
,,,,,,
,,,,,,
BEGIN,蝣,3479,,,,
CODE_POINT,ucs,8763,,,,
CODE_POINT,jis208,1-74-02,,,,
RADICAL,classical,142,,,,
MISC,-,15,,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,4162,,
DICTIONARY_NUMBER,nelson_n,-,-,5352,,
DICTIONARY_NUMBER,moro,10,0060,33292,,
QUERY_CODE,skip,-,1-6-9,,,
QUERY_CODE,sh_desc,-,6d8.4,,,
QUERY_CODE,four_corner,-,5814.7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,ユウ,,,,,
READING_MEANING_MEANING_ENG,mayfly,,,,,
READING_MEANING_MEANING_POL,jętka,owad,,,,
END,蝣,,,,,
,,,,,,
,,,,,,
BEGIN,暌,10760,,,,
CODE_POINT,ucs,668c,,,,
CODE_POINT,jis212,1-34-46,,,,
RADICAL,classical,72,,,,
MISC,-,13,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,14045,,
QUERY_CODE,skip,-,1-4-9,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ケイ
ケ",く.れる,,,,
READING_MEANING_MEANING_ENG,"in opposition
distant from
separated",,,,,
READING_MEANING_MEANING_POL,"w opozycji
odległy od
daleki od
oddalony od
rozdzielony
oddzielony
w separacji",,,,,
END,暌,,,,,
,,,,,,
,,,,,,
BEGIN,躓,3011,,,,
CODE_POINT,ucs,8e93,,,,
CODE_POINT,jis208,1-77-21,,,,
RADICAL,classical,157,,,,
MISC,-,22,,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,4596,,
DICTIONARY_NUMBER,nelson_n,-,-,5923,,
DICTIONARY_NUMBER,heisig,-,-,2740,,
DICTIONARY_NUMBER,heisig6,-,-,2769,,
DICTIONARY_NUMBER,moro,10,0963,37967,,
QUERY_CODE,skip,-,1-7-15,,,
QUERY_CODE,sh_desc,-,7d15.1,,,
QUERY_CODE,four_corner,-,6218.6,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,チ,つまず.く,,,,
READING_MEANING_MEANING_ENG,stumble,,,,,
READING_MEANING_MEANING_POL,potknięcie,,,,,
END,躓,,,,,
,,,,,,
,,,,,,
BEGIN,罠,3010,,,,
CODE_POINT,ucs,7f60,,,,
CODE_POINT,jis208,1-70-11,,,,
RADICAL,classical,122,,,,
MISC,-,10,,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,3635,,
DICTIONARY_NUMBER,nelson_n,-,-,4638,,
DICTIONARY_NUMBER,moro,9,0014,28249,,
QUERY_CODE,skip,-,2-5-5,,,
QUERY_CODE,sh_desc,-,5g5.1,,,
QUERY_CODE,four_corner,-,6074.7,,,
QUERY_CODE,four_corner,-,6014.7,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"ビン
ミン","わな
あみ",,,,
READING_MEANING_MEANING_ENG,"trap
snare",,,,,
READING_MEANING_MEANING_POL,"pułapka
sidła
wnyki",,,,,
END,罠,,,,,
,,,,,,
,,,,,,
BEGIN,鯯,5022,,,,
CODE_POINT,ucs,9bef,,,,
CODE_POINT,jis212,1-74-91,,,,
CODE_POINT,jis213,2-93-55,,,,
RADICAL,classical,195,,,,
MISC,-,19,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,46262,,
QUERY_CODE,skip,-,1-11-8,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,セイ,このしろ,,,,
END,鯯,,,,,
,,,,,,
,,,,,,
BEGIN,𥫤,12459,,,,
CODE_POINT,ucs,25AE4,,,,
CODE_POINT,jis213,2-83-29,,,,
RADICAL,classical,118,,,,
MISC,-,9,,-,,-
MISC2,,false,,,,
QUERY_CODE,skip,-,2-6-3,,,
END,𥫤,,,,,
,,,,,,
,,,,,,
BEGIN,忻,5445,,,,
CODE_POINT,ucs,5ffb,,,,
CODE_POINT,jis208,1-55-55,,,,
RADICAL,classical,61,,,,
MISC,-,7,,-,,-
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_n,-,-,1795,,
DICTIONARY_NUMBER,moro,4,0984,10401,,
QUERY_CODE,skip,-,1-3-4,,,
QUERY_CODE,sh_desc,-,4k4.4,,,
QUERY_CODE,four_corner,-,9202.1,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,キン,よろこ.ぶ,,,,
READING_MEANING_MEANING_ENG,"rejoice
open one's heart",,,,,
READING_MEANING_MEANING_POL,"radowanie
cieszenie się
weselenie się
otwieranie własnego serca",,,,,
END,忻,,,,,
,,,,,,
,,,,,,
BEGIN,穭,12049,,,,
CODE_POINT,ucs,7a6d,,,,
CODE_POINT,jis212,1-49-46,,,,
CODE_POINT,jis213,1-89-48,,,,
RADICAL,classical,115,,,,
MISC,-,20,,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,25364,,
QUERY_CODE,skip,-,1-5-15,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"リョ
ロ",,,,,
READING_MEANING_MEANING_ENG,wild grain,,,,,
READING_MEANING_MEANING_POL,dzikie ziarno,,,,,
END,穭,,,,,
,,,,,,
,,,,,,
BEGIN,篪,12024,,,,
CODE_POINT,ucs,7bea,,,,
CODE_POINT,jis212,1-50-51,,,,
CODE_POINT,jis213,2-83-66,,,,
RADICAL,classical,118,,,,
MISC,-,16,jis212|1-49-82,-,,-
MISC2,,false,,,,
DICTIONARY_NUMBER,moro,-,-,26360,,
QUERY_CODE,skip,-,2-6-10,,,
READING_MEANING_NANONI,,,,,,
READING_MEANING_READING,"チ
シ",ふえ,,,,
READING_MEANING_MEANING_ENG,bamboo flute with seven holes,,,,,
READING_MEANING_MEANING_POL,bambusowy flet z siedmioma dziurkami,,,,,
END,篪,,,,,
,,,,,,
,,,,,,
BEGIN,迫,1406,,,,
CODE_POINT,ucs,8feb,,,,
CODE_POINT,jis208,1-39-87,,,,
RADICAL,classical,162,,,,
MISC,8,"8
7",,773,,1
MISC2,,true,,,,
DICTIONARY_NUMBER,nelson_c,-,-,4676,,
DICTIONARY_NUMBER,nelson_n,-,-,6031,,
DICTIONARY_NUMBER,halpern_njecd,-,-,3074,,
DICTIONARY_NUMBER,halpern_kkd,-,-,3815,,
DICTIONARY_NUMBER,halpern_kkld,-,-,1953,,
DICTIONARY_NUMBER,halpern_kkld_2ed,-,-,2647,,
DICTIONARY_NUMBER,heisig,-,-,282,,
DICTIONARY_NUMBER,heisig6,-,-,300,,
DICTIONARY_NUMBER,gakken,-,-,842,,
DICTIONARY_NUMBER,oneill_names,-,-,747,,
DICTIONARY_NUMBER,oneill_kk,-,-,1411,,
DICTIONARY_NUMBER,moro,11,0021,38797P,,
DICTIONARY_NUMBER,henshall,-,-,1697,,
DICTIONARY_NUMBER,sh_kk,-,-,1175,,
DICTIONARY_NUMBER,sh_kk2,-,-,1233,,
DICTIONARY_NUMBER,jf_cards,-,-,1805,,
DICTIONARY_NUMBER,tutt_cards,-,-,1218,,
