WORD_KANJI_READING,,音,"おん
おと
ね","on
oto
ne",dźwięk,
WORD_KANJI_READING,,楽,"がく
たの
がっ
らく","gaku
tano
ga tsu
raku","cieszyć się
przyjemność",
WORD_KANJI_READING,,医,い,i,doktor,
WORD_KANJI_READING,,者,"しゃ
もの","sha
mono",osoba,
WORD_TIME,,一時,いちじ,ichiji,jeden,godzina
UNKNOWN,,一年生,いちねんせい,ichinensei,student pierwszego roku,
WORD_TIME,,一分,いっぷん,ippun,jedna minuta,
WORD_NUMBER,,一つ,ひとつ,hitotsu,jeden,"liczby, liczenie małych przedmiotów"
WORD_TIME,,二時,にじ,niji,dwa,godzina
UNKNOWN,,二年生,にねんせい,ninensei,student drugiego roku,
WORD_NUMBER,,二つ,ふたつ,futatsu,dwa,"liczby, liczenie małych przedmiotów"
UNKNOWN,,二つ日間,ふつかかん,futsukakan,dwa dni,
WORD_TIME,,三時,さんじ,sanji,trzy,godzina
UNKNOWN,,三年生,さんねんせい,sannensei,student trzeciego roku,
WORD_NUMBER,,三つ,みっつ,mittsu,trzy,"liczby, liczenie małych przedmiotów"
WORD_TIME,,四時,よじ,yoji,cztery,godzina
UNKNOWN,,四年生,よねんせい,yonensei,student czwartego roku,
WORD_NUMBER,,四つ,よっつ,yottsu,cztery,"liczby, liczenie małych przedmiotów"
WORD_MONTH,,四月,しがつ,shigatsu,kwiecień,
WORD_TIME,,五時,ごじ,goji,pięć,godzina
WORD_NUMBER,,五つ,いつつ,itsutsu,pięć,"liczby, liczenie małych przedmiotów"
WORD_TIME,,六時,ろくじ,rokuji,sześć,godzina
WORD_NUMBER,,六百,ろっぴゃく,roppyaku,sześćset,
WORD_TIME,,六分,ろっぷん,roppun,sześć minut,
WORD_NUMBER,,六つ,むっつ,muttsu,sześć,"liczby, liczenie małych przedmiotów"
WORD_TIME,,七時,しちじ,shichiji,siedem,godzina
WORD_NUMBER,,七つ,ななつ,nanatsu,siedem,"liczby, liczenie małych przedmiotów"
WORD_TIME,,八時,はちじ,hachiji,osiem,godzina
WORD_NUMBER,,八百,はっぴゃく,happyaku,osiemset,
WORD_AGE,,八歳,はっさい,hassai,osiem,wiek
WORD_NUMBER,,八つ,やっつ,yattsu,osiem,"liczby, liczenie małych przedmiotów"
WORD_TIME,,九時,くじ,kuji,dziewięć,godzina
WORD_AGE,,九歳,きゅうさい,kyuusai,dziewięć,wiek
