881,1,駰,-,"szary koń
siwy koń",
882,1,咱,-,"nas
my",
883,1,駲,-,"zad konia
ogoń konia",
884,1,駽,-,"szary
siwy",
885,1,咿,-,"opisywanie skrzypienia
opisywanie trzeszczenia
śmiech",
886,1,駾,-,"uciekać
zbiec",
887,1,咼,-,"krzywe usta
skrzywione usta
skrzywiona mina
nieuczciwy
nierzetelny
zło
zły",
888,1,駹,-,czarny koń z białym pyskiem,
889,1,咻,-,"krzyk
okrzyk
krzyczeć
wrzeszczeć",
890,1,咺,-,"majestatyczny
królewski",
891,1,咅,-,"wypluć
wyplunąć",
892,1,咁,-,"tak
w ten sposób
więc",
893,1,咍,-,"śmiech
śmiać się",
894,1,咈,-,"sprzeciwiać się
oponować
przeciwstawić się",
895,1,咉,-,"echo
dźwięk
wymiotować
rzygać
zwymiotować",
896,1,駉,-,"duży
wielki
obszerny",
897,1,咕,-,"mamrotać
bełkotać
mruczeć
szmer
pomruk
dudnić
huczeć",
898,1,駔,-,"doskonały koń
znakomity koń
szlachetny rumak",
899,1,咐,-,"dmuchać
wiać
powiewać
rozkazywać
dowodzić
kazać",
900,1,駞,-,wielbłąd,
901,1,咜,-,"besztać
łajać
karcić
skarcić
skrzyczeć",
902,1,駜,-,"silny koń
mocny koń",
903,1,駙,-,"dodatkowy koń
cesarski zięć",
904,1,呫,-,"lizać
polizać
oblizać
smakować
próbować
kosztować
szeptać
drobny
małostkowy
nieważny
nieistotny",
905,1,餫,-,"kluska
knedel
pyza
dostawa
zaopatrzenie",
906,1,呮,-,"siedzieć
siadać",
907,1,呭,-,"partykuła stawiana na końcu zdań zezwalających
gadatliwy
rozmowny
rozgadany",
908,1,呢,-,"emfatyczny finał
stanowcze zakończenie
pytający
pytajny",
909,1,呧,-,"oszczerstwo
zniesławienie
pomówienie
upominać
karcić
besztać
łajać",
910,1,呦,-,"jęczenie jelenia
jęczenie sarny",
911,1,餧,-,"gotowany na parze chleb
pasza
pokarm
karma",
912,1,餦,-,"słodycze
cukierki
ciastko
ciasto",
913,1,餹,-,"słodycze
cukierki
kandyzowany cukierek
skrystalizowane bakalie
cukier
posypany cukrem",
914,1,餼,-,"prezent
dar
podarunek
ziarno
zboże
ofiarna ofiara",
915,1,呿,-,"ziewać
zionąć
ziewnąć",
916,1,餽,-,"dawać
dać
dostarczać
zapewniać",
917,1,餱,-,"suszone towary
suszone artykuły
suche zaopatrzenie",
918,1,餲,-,"spleśniały
stęchły
kwasić
kisić
zepsuty
rozpieszczony",
919,1,餳,-,"maltoza (organiczny związek chemiczny)
lepki
kleisty
cukier
syrop",
920,1,餵,-,"karmić
żywić
odżywiać
hodować",
921,1,呴,-,"chuchać na
ryk
huk
ziewać
zionąć",
922,1,呏,-,"kwarta
galon",
923,1,呎,-,stopa,
924,1,餂,-,-,
925,1,呀,-,"odsłaniać własne zęby
pusty
otwierać własne usta",
926,1,呃,-,"buchać
beknąć
bekać
czkawka
czknięcie",
927,1,餇,-,"żywność
jedzenie
pokarm",
928,1,呇,-,gwiazda,
929,1,餚,-,"żywność
jedzenie
pokarm
przygotowane jedzenie",
930,1,餟,-,libacja,
931,1,餜,-,"herbatnik
suchar
biszkopt
ciasto",
932,1,餑,-,"herbatnik
suchar
biszkopt
nasadka
skuwka",
933,1,餖,-,jedzenie wystawione tylko na pokaz,
934,1,餗,-,ryżowy kleik,
935,1,餔,-,"jeść
posiłek późno popołudniowy",
936,1,餕,-,"reszta
pozostałość",
937,1,启,-,"rozpoczynać
zaczynać
otwierać
wyjaśniać
wytłumaczyć",
938,1,听,-,"wysłuchiwać
posłuchać
śmiech z otwartymi ustami
funt
funt szterling",
939,1,吩,-,"wydawać rozkaz
kiełkować
wschodzić",
940,1,吨,-,tona metryczna,
941,1,吧,-,"emfatyczna (stanowcza, dobitna) partykuła końca zdania",
942,1,吡,-,"wina
potępienie
winić
obwiniać
potępiać",
943,1,吴,-,"nazwa walczącego państwa
nazwisko",
944,1,吵,-,"drażnić
irytować
dokuczać
przeszkadzać
niepokoić
sprzeczać się
spierać się
kwestionować",
945,1,吱,-,"świergot
szczebiot
syczenie
syk
piszczeć
kwiczeć",
946,1,饎,-,jedzenie podawane razem z winem,
947,1,饍,-,"stołować
posiłek
jedzenie
zaopatrzenie
prowiant",
948,1,饈,-,"jeść
posiłek
jedzenie
oferta",
949,1,饇,-,"przekarmić
zjeść zbyt dużo
naradzać się",
950,1,饁,-,noszenie posiłku dla pracujących na polu,
951,1,饞,-,"żarłoczny
łakomy
lubieżnik
rozpustnik
sprośny",
952,1,饟,-,"suszony ryż
przydział dla żołnierzy",
953,1,饜,-,"sycić
zaspokoić
nasycić
jeść do pełnia",
954,1,饘,-,"kleik
kaszka
papka",
955,1,吚,-,znak używany do reprezentowania dźwięków,
956,1,饔,-,"śniadanie
jeść przygotowane jedzenie",
957,1,吓,-,"straszyć
przerazić
zastraszyć
przestraszyć",
958,1,埝,-,"tama
grobla
brzeg
skarpa
wał",
959,1,埇,-,nazwa mostu,
960,1,埌,-,"odpady
odpadki
ścieki
nieczystości",
961,1,埈,-,"wysoki
stromy
spadzisty
urwisty
wyniosły",
962,1,骴,-,cuchnąca padlina,
963,1,埶,-,"sztuka
kunszt
zręczność
umiejętność",
964,1,埰,-,lenno,
965,1,埽,-,"miotła
zmiotka
posprzątać
sprzątać
usuwać
zamiatanie",
966,1,骾,-,"dowolny obiekt, który przykleił się do gardła
kościsty
ościsty",
967,1,埸,-,"granica
brzeg
bariera
zapora
kraniec
limit",
968,1,埤,-,"dodawać
dołączać
zwiększać
niski płot
niskie ogrodzenie",
969,1,埧,-,"tama
zapora
grobla",
970,1,埡,-,znak używany w nazwach miejsc,
971,1,埭,-,"tama
zapora
grobla
pochylona miejsce na kanale, gdzie łodzie mogą być holowane
góra lub dół
osiłek
mięśniak",
972,1,骪,-,zakrzywiona kość,
973,1,髒,-,"nieczysty
brudny
gruby
tłusty
stanowczy
mocny",
974,1,髕,-,"rzepka
nakolanek",
975,1,垗,-,"ofiara
poświęcenie",
976,1,髗,-,"czaszka
czoło",
977,1,垕,-,znak używany w nazwach miejsc,
978,1,髖,-,"biodro
kość miednicza",
979,1,垔,-,"kopiec
nasyp
pagórek
tama na rzecze oraz zmiana kierunku płynięcia wody
powstrzymywać
ograniczać
hamować",
980,1,垚,-,"kopiec
nasyp
pagórek
okrągły",
981,1,垞,-,"pagórek
górka
mała góra
nazwa miejsca",
982,1,垝,-,"zniszczony
zrujnowany
walący się",
983,1,髁,-,"biodro
rzepka
kość miednicza",
984,1,垃,-,"odpadki
śmieci",
985,1,髃,-,łopatka,
986,1,髈,-,"kość biodrowa
kość barkowa
miednica",
987,1,垉,-,"runąć
zawalić się
zapaść
rozbić
zepsuć",
988,1,髎,-,kość miednicza,
989,1,髳,-,"stan
państwo
kraj",
990,1,髵,-,"szczecina na szczęce zwierząt
wąsy
bokobrody
baki",
991,1,髺,-,"jak w żałobie
rozczochrane włosy
potargane włosy",
992,1,髽,-,układanie włosów,
993,1,垡,-,"nazwa miejsca
oranie ziemi",
994,1,髠,-,"przycinać
przyciąć
skracać
forma kary polegająca na goleniu głowy",
995,1,髦,-,"grzywka
długie włosy
doskonałość
perfekcja
znakomitość",
996,1,髧,-,długie włosy,
997,1,垧,-,jednostka mierzenia terenu,
998,1,垩,-,"mazanie błotem
święty
sakralny
religijny
szałwia",
999,1,髫,-,"długie włosy dziecka
małe dziecko",
1000,1,騖,-,"galop
cwał
ścigać
gonić
biec",
1001,1,騐,-,"badać
sprawdzać
weryfikować
egzaminować
prowadzić dochodzenie
spełniać
wypełniać",
1002,1,坒,-,"porównywać
równać
zestawić
pasować",
1003,1,騑,-,"koń
bieg",
1004,1,騌,-,"szczecina
włosie
końska grzywa",
1005,1,坍,-,"osuwisko
zapadnięcie
załamanie",
1006,1,坌,-,"gromadzenie ziemi
ziemia
kurzy
pył
integrować
łączyć
pogodzić
zbliżyć
kopać
ryć
grzebać",
1007,1,騋,-,"wysoki koń
rosły koń",
1008,1,騅,-,"szary koń
siwy koń",
1009,1,騄,-,nazwa legendarnego szybkiego konia,
1010,1,騁,-,"dla własnego zadowolenia
dla własnego dogodzenia
galop
szybki bieg",
1011,1,騃,-,"głupi
niemądry
durny
nierozumny
idiotyczny",
1012,1,騂,-,"zatoka
przęsło
wnęka
brąz
kasztan
harmonijny
zgodny
schludny
porządny
czerwony",
1013,1,坼,-,"otwarcie
rozdarcie
przerwanie
rozdzielenie",
1014,1,坻,-,"wysepka
nasyp
wał
nabrzeże
bulwar
kamień w rzece
zatrzymywać",
1015,1,坴,-,"bryła ziemi
gruda ziemi
ziemia
ląd
grunt
teren",
1016,1,坵,-,"gliniane naczynie
gliniany pojemnik
gliniany
ceramiczny",
1017,1,騵,-,"zatoka
przęsło
wnęka",
1018,1,坰,-,"dzicz
pustynia
pustkowie",
1019,1,騳,-,"wyścig
bieg
gonitwa",
1020,1,坱,-,"kurz
pył",
1021,1,坳,-,"jama
dziura
wgłębienie
dołek w ziemi
falisty
pofałdowany",
1022,1,坭,-,"błoto
muł
kleić
wklejać
lepić
zalepiać",
1023,1,騮,-,"sławny koń
słynny koń
znany koń",
1024,1,騭,-,"ogier
promować
awansować
popierać",
1025,1,坯,-,"tama
grobla
brzeg
nasyp
skarpa
wał
bulwar",
1026,1,坮,-,"platforma
określenie adresu
jednostka",
1027,1,坫,-,"wstanie, aby zamienić kieliszek po wypiciu",
1028,1,騧,-,orzechowy koń,
1029,1,騤,-,"żwawy koń
energiczny
krzepki",
1030,1,騢,-,"zatoka
przęsło
wnęka",
1031,1,圛,-,znak używany w nazwach miejsc,
1032,1,圜,-,"obejść
krążyć
omijać
wkoło
wokół",
1033,1,圝,-,"cały
całkowity
zupełny
kompletny
pełny",
1034,1,驖,-,czarny koń,
1035,1,圕,-,"biblioteka
księgozbiór",
1036,1,圊,-,"toaleta
ubikacja
wychodek
prewet",
1037,1,圉,-,"koński przetarg
stajenny
koniuch
więzienie
zakład karny",
1038,1,驊,-,"doskonały koń
znakomity koń
wyśmienity koń",
1039,1,圈,-,"koło
okrąg
krąg
promień
zakres
zasięg
sfera
kula",
1040,1,驌,-,"nazwa słynnego konia
nazwa znanego konia",
1041,1,驁,-,"mustang
wiki
widzi koń",
1042,1,圂,-,"chlew
chlewnia
wychodek
wygódka
prewet",
1043,1,驂,-,dodatkowa jazda lub koń,
1044,1,圇,-,"wszystko
kompletny
całkowity
zupełny
pełny",
1045,1,驅,-,"odganiać
odpędzać
wypędzać
wyrzucać
ostroga",
1046,1,驄,-,sinawo biały koń,
1047,1,驇,-,"ciężki koń
ociężały koń
koń, który nie może wstać z powodu skręcenia koni
ślęczeć
harować
tyrać",
1048,1,圄,-,"areszt
więzienie",
1049,1,圸,-,stromy stok,
1050,1,圻,-,region otaczający stolicę,
1051,1,圾,-,"niebezpieczeństwo
zagrożenie
odpadki
śmieci
potrząsać
trząsać
chwiać",
1052,1,圳,-,"koleina w polu
mały drenaż
mała melioracja",
1053,1,圬,-,gips nad warstwą błota,
1054,1,圯,-,"most
brzeg
skarpa",
1055,1,圮,-,"zniszczony
zrujnowany
zburzony
ranić
zranić
uszkodzić
obalić",
1056,1,圣,-,"święty
sakralny",
1057,1,圥,-,grzyb,
1058,1,鮆,-,ryba,
1059,1,囅,-,uśmiech,
1060,1,鮀,-,żmijogłowowate,rodzina drapieżnych ryb okoniokształtnych
1061,1,囌,-,"gadatliwy
wielomówny
rozgadany
zrzędzić
dokuczać
dręczyć",
1062,1,囍,-,"podwójne szczęście
podwójna radość",
1063,1,囎,-,znak używany w nazwach miejsc,
1064,1,鮉,-,leszcz,
1065,1,囋,-,"gadatliwy
rozmowny
plotkarski
gawędziarski
krytykować
ganić
zniesławiać
oczerniać
szkalować",
1066,1,囝,-,"dziecko
niemowlę",
1067,1,鮝,-,suszona ryba,
1068,1,囟,-,"czaszka
góra głowy",
1069,1,鮚,-,"małża
ostryga",
1070,1,囘,-,"wkoło
wokół
dookoła",
1071,1,鮦,-,żmijogłowowate,rodzina drapieżnych ryb okoniokształtnych
1072,1,囤,-,"pojemnik na zboże
kosz na zboże",
1073,1,鮧,-,sum,ryba
1074,1,囥,-,"chować
ukrywać
schować",
1075,1,囡,-,"własna córka
zwędzić
ukraść
ukrywać
ukryć
skryć",
1076,1,园,-,"ogród
sad
park",
1077,1,囫,-,"całość
wszystko
zupełny
kompletny",
1078,1,囨,-,odgłos plucia,
1079,1,囷,-,okrągły pojemnik na zboże,
1080,1,鮰,-,rodzaj małego jesiotra znaleziony w Jangcy,
1081,1,囱,-,komin,
1082,1,鮿,-,suszona ryba,
1083,1,囹,-,"więzienie
zakład karny",
1084,1,嚄,-,"ryk
ryczeć
grzmieć
huk
zaryczeć",
1085,1,嚅,-,mówić niewyraźnie i chwiejnie,
1086,1,嚈,-,"Heftalici (środkowoazjatycki lud koczowniczy)
brakowanie tchu",
1087,1,鯈,-,ryba,
1088,1,嚌,-,"łyk
łyczek",
1089,1,鯗,-,suszona ryba,
1090,1,嚕,-,"mamrotać
bełkotać
gadatliwy
rozmowny
wielomówny",
1091,1,嚚,-,"gadatliwy
rozmowny
kłótliwy
sporny",
1092,1,嚞,-,"wolny
czysty
klarowny
filozofia
dewiza",
1093,1,嚦,-,znak używany w wyrażeniach omatopeicznych,
1094,1,嚨,-,gardło,
1095,1,鯫,-,"płotka
mała ryba
mały",
1096,1,嚩,-,transliteracja sanskrytu „va”,
1097,1,嚭,-,"bryła
gruda
kopiec
nasyp
pagórek
ukradkiem
chyłkiem
potajemnie",
1098,1,嚳,-,"pilna wiadomość
mityczny cesarz
informować prędko",
1099,1,嚷,-,"bijatyka
bójka
awantura
płacz
krzyk
robić hałas
robić szum",
1100,1,鯷,-,sardela,ryba
1101,1,鯽,-,"karaś chiński
karaś pospolity
szumieniowate",
1102,1,嚾,-,"wołać
zawołać
robić hałas
robić wrzawę",
1103,1,鯿,-,leszcz,
1104,1,噍,-,"żuć
przeżuwać
gryźć
jeść
chrupać",
1105,1,鬎,-,"świerzb
grzybica",
1106,1,鬍,-,"broda
zarost
wąsy
baki",
1107,1,噏,-,"absorbować
wchłaniać
pochłaniać
chłonąć
ściskać
kondensować
wdychać",
1108,1,鬋,-,grzywka,
1109,1,噉,-,"ugryzienie
ukąszenie
żuć
przeżuwać
gryźć",
1110,1,噋,-,"pożerać
pożreć
pośpiesznie połykanie",
1111,1,鬈,-,"drobny przyrost włosów
kręcone włosy",
1112,1,鬅,-,"falujące włosy
rozczochrane włosy
luźny
sypki
swobodny",
1113,1,噆,-,"ugryzienie
ukąszenie
żuć
przeżuwać
gryźć
wkładać w usta",
1114,1,鬃,-,"grzywa
włosy na karku",
1115,1,鬂,-,włosy na skroni,
1116,1,噀,-,"wypluwanie wody
wytryskiwanie z ust",
1117,1,鬁,-,-,
1118,1,鬀,-,golić,
1119,1,鬜,-,"łysieć
wyłysieć",
1120,1,噞,-,ruch ust ryby dotykających powierzchni wody,
1121,1,鬙,-,"splątanie włosy
poplątane włosy
zbite włosy",
1122,1,鬖,-,dzikie włosy,
1123,1,噔,-,"sylaba
zgłoska",
1124,1,鬒,-,"czarny
lśniące włosy
błyszczące włosy",
1125,1,噐,-,"zdolność
umiejętność
narzędzie
instrument
przyrząd
naczynie
pojemnik",
1126,1,鬐,-,"płetwy
końska grzywa",
1127,1,鬭,-,"konkurować
rywalizować
walczyć
zmagać się",
1128,1,噭,-,"krzyk
okrzyk
krzyczeć
wrzeszczeć",
1129,1,噩,-,"zły
złowrogi
nieszczęśliwy
pechowy",
1130,1,鬪,-,"walka
bójka
walczenie",
1131,1,噦,-,"buchać
beknąć
bekać
wymiotować
rzygać",
1132,1,鬦,-,"konkurować
rywalizować
walczyć
zmagać się",
1133,1,鬠,-,robić górny kok,we włosach
1134,1,噢,-,"okrzyk bólu
jęk
stękanie
smutny
przykry
posępny
zasmucony
bolesny",
1135,1,噠,-,odgłos konia biegnącego szybko,
1136,1,鬴,-,"garnek
dzbanek
kocioł",
1137,1,鬵,-,duży żelazny kocioł,
1138,1,鬷,-,"garnek
dzbanek
kocioł",
1139,1,噱,-,"głośny śmiech
gorący śmiech",
1140,1,魋,-,"niedźwiedź
miś",
1141,1,魈,-,"złośliwy
psotny
figlarny
jednonogi duch mieszkający w górach",
1142,1,嘍,-,znak używany w wyrażeniach omatopeicznych,
1143,1,嘏,-,"błogostan
szczęście
dobrobyt
powodzenie
ogromny i silny",
1144,1,嘎,-,"zły
nieżyczliwy
nieprzyjazny
wrogi
odgłos śmiechu",
1145,1,嘅,-,"zaborczy
odgłos wzdychania
odgłos westchnięcia",
1146,1,嘐,-,partykuła wykrzyknikowa stawiana na końcu zdania,
1147,1,嘑,-,"wrzeszczeć
ryczeć
drzeć się
wyć
grozić
zagrozić",
1148,1,嘒,-,"ostry
gwałtowny
spiczasty
kąśliwy
przebiegły",
1149,1,魫,-,młoda ryba,
1150,1,嘬,-,"ssać
wciągać
zasysać
chłeptać
mlaskać",
1151,1,魦,-,rodzina rekinów,
1152,1,嘻,-,"szczęśliwy
zadowolony
radosny
wesoły
okrzyk",
1153,1,嘹,-,znak używany do opisywania jasności (dobitności) głosu,
1154,1,嘿,-,"być cicho
być milcząco
być spokojnie",
1155,1,嘽,-,"dyszeć
sapać
wiele
dużo",
1156,1,嘰,-,"wzdychać niechętnie
brać mało",
1157,1,魵,-,krewetka,
1158,1,嘷,-,"ryczenie dzikiej bestii
ryczeć
wyć
jęczeć",
1159,1,嘵,-,"zaniepokojony
niespokojny
poruszony
gadatliwy
rozmowny",
1160,1,鳷,-,ptak,
1161,1,冩,-,"komponować
składać
układać
tworzyć
rysować
szkicować
pisać",
1162,1,冫,-,dwu-kreskowy element podstawowy na wodę lub lód,
1163,1,冝,-,"stosowny
odpowiedni
trafny
właściwy",
1164,1,冘,-,"wątpliwy
niepewny
posuwać
kontynuować
ruszać",
1165,1,冓,-,"wewnętrzny pałac
składać
złożyć
montować",
1166,1,冐,-,"atak choroby
przyjmowanie imienia
odważny
dzielny
mężny
szkoda
uszkodzenie
uszczerbek
odważyć się
wyzywać
stawiać czoła
przeciwstawić się
zbezcześcić
ryzykować",
1167,1,冋,-,"granica prerii
pustynia
pustkowie",
1168,1,冄,-,"stopniowa przemiana
czuły
delikatny
miękki
słaby
wątły",
1169,1,凳,-,"ławka
stołek
taboret",
1170,1,凵,-,otwarcie pudełko,
1171,1,凴,-,"zależeć
polegać
liczyć
dowodzić
świadczyć
dowód",
1172,1,凷,-,"kawałek
sztuka
część
bryła
grudka",
1173,1,凮,-,wiatr,
1174,1,凢,-,"wszystko
jakikolwiek
jakiś
którykolwiek
zwykły
powszechny
pospolity
zwyczajny",
1175,1,凥,-,"mieszkać
przebywać
zamieszkiwać
rezydować",
1176,1,凞,-,"jasny
błyskotliwy
wspaniały
chlubny
doskonały
okazały",
1177,1,凓,-,"srogie zimno
dreszcz
drżenie
dreszcze",
1178,1,凑,-,"montować
gromadzić
składać
złożyć",
1179,1,凈,-,"czysty
czyścić
oczyszczać",
1180,1,减,-,"spadek
zmniejszenie
obniżenie
odejmowanie
odliczenie",
1181,1,凂,-,"prosić
prosić o przysługę",
1182,1,凅,-,"zwisać
oklapnąć
marnieć
okaleczyć
osłabić
więdnąć
uschnąć",
1183,1,鱷,-,"krokodyl
aligator",
1184,1,儱,-,"barbarzyński
okrutny
surowy
ordynarny
grubiański",
1185,1,儳,-,"mieszanka
mieszać
uparty
uporczywy
głupi
durny
nierówny
chropowaty
nierównomierny",
1186,1,儸,-,"bandyta
rozbójnik
zbój
śmiałek
ryzykant
zuch
chojrak",
1187,1,鱻,-,"pyszny
wyśmienity
rozkoszny
niewiele
mało
świeży
nowy
rzadki",
1188,1,儹,-,"gromadzić
akumulować
zbierać
magazynować",
1189,1,儭,-,"pomagać
asystować
wspierać
dawać jałmużnę",
1190,1,鱔,-,węgorz,
1191,1,儖,-,"brzydki
szpetny
paskudny",
1192,1,儗,-,"porównywać z
wyznaczać podobieństwo",
1193,1,鱖,-,mandaryn,ryba
1194,1,鱐,-,suszona ryba,
1195,1,儐,-,"zabawianie gości
bawienie gości",
1196,1,儜,-,"w cierpieniu
w rozpaczy
w nieszczęściu
zmęczony
utrudzony
znużony
słaby
wątły",
1197,1,儛,-,"tańczenie dla zabawy
tańczenie dla radości",
1198,1,鱅,-,rodzaj linu,gatunek ryby
1199,1,鱄,-,sardela,ryba
1200,1,儆,-,"ostrzegać
ostrzeżenie",
1201,1,儎,-,"nosić
przenosić
ładować
ładunek
obciążenie
ciężar
mieścić
pomieścić",
1202,1,儍,-,"głupi
niemądry
durny
kretyński
debilny",
1203,1,儌,-,"szczęśliwy
pomyślny
fortunny",
1204,1,鱉,-,żółw,
1205,1,儋,-,"mały dzban
mały słoik
nosić ciężar",
1206,1,儉,-,"ekonomia
ekonomiczny
oszczędny",
1207,1,儈,-,"pośrednik
agent
pośredniczyć
pełnomocnik",
1208,1,鰲,-,ogromny morski żółw,
1209,1,兦,-,"zniszczenie
destrukcja
zburzenie
zagłada",
1210,1,鰨,-,solowate,rodzina ryb
1211,1,兗,-,"ustanawiać
zakładać
ustalić
tworzyć
jeden z dziewięciu cesarskich dywizji",
1212,1,兕,-,samica nosorożca,
1213,1,鰜,-,flądra z wielkimi ustami,
1214,1,兟,-,"posuwać
awansować
postępować
robić postępy",
1215,1,兂,-,"ściskać
spinać
szpilka do włosów
nosić we włosach",
1216,1,鰋,-,rodzaj ryby,
1217,1,傯,-,"pilny
nagły",
1218,1,鷫,-,turkusowy zimorodek,
1219,1,鷥,-,czapla,
1220,1,鷧,-,kormoran,
1221,1,傢,-,"nieprzejednany
bezkompromisowy
nieustępliwy
uparty
uporczywy
oporny",
1222,1,傽,-,przerażony,
1223,1,傺,-,"aresztować
zatrzymać
opóźniać
przeszkadzać
utrudniać",
1224,1,鷴,-,odznaka srebrnego bażanta noszona przez urzędników 5-tej klasy,
1225,1,鷳,-,srebrny bażant,
1226,1,傎,-,"przewracać
obalić
przewrócić
obalać",
1227,1,傏,-,"trzymać się z dala (np. od deszczu, wiatru, zimna i etc)
odparować
parować
odbić
odeprzeć",
1228,1,鷇,-,"pisklę
kurczak
żółtodziób",
1229,1,鷃,-,przepiórka,
1230,1,傁,-,"starzec
stary mężczyzna",
1231,1,鷟,-,feniks,
1232,1,鷞,-,turkusowy zimorodek,
1233,1,傜,-,plemię mniejszościowe,
1234,1,傞,-,"chwiejny
niepewny
niestały
niestabilny",
1235,1,鷚,-,"anthus (rodzaj ptaków z rodziny pliszkowatych)
skowronek",
1236,1,鷙,-,"ptasia zdobycz
dzielność
męstwo
odwaga
śmiałość
pustoszyć
spustoszyć
opuścić
szorstki
nierówny
chropowaty",
1237,1,鷖,-,mewa,
1238,1,傔,-,"służący
sługa",
1239,1,傖,-,"wieśniak
wulgarna osoba
prostacka osoba",
1240,1,傒,-,"osobiste imię
służący
sługa",
1241,1,僨,-,"obalić
obalać
przewracać
burzyć
rujnować",
1242,1,僩,-,"odważny
dzielny
mężny
dostojny
godny
wojskowy
wojowniczy
wojenny",
1243,1,鶬,-,wilga,rodzina ptaków z rzędu wróblowych
1244,1,僯,-,"zawstydzony
zażenowany
wstydzący się",
1245,1,鶡,-,"loxia (rodzaj ptaków z rodziny łuszczaków)
gatunek słowika",
1246,1,僦,-,"dziedziczyć
wynajmować
dzierżawić
nająć",
1247,1,鶤,-,rodzaj czarnego ptaka śpiewającego,
1248,1,鶹,-,sowa,
1249,1,鶼,-,bajeczny mityczny ptak,
1250,1,僾,-,lubić,
1251,1,鶿,-,kormoran,
1252,1,鶱,-,"szybować
wzrastać
wznosić się
wzbijać się",
1253,1,鶊,-,wilga,rodzina ptaków z rzędu wróblowych
1254,1,僎,-,"zbierać
kolekcjonować
gromadzić",
1255,1,鶃,-,"jastrząb
sokół",
1256,1,僃,-,"gotowy
przygotowany",
1257,1,僄,-,"przewiewny
lekki",
1258,1,僇,-,"upokarzać
poniżać
traktować z pogardą",
1259,1,鶘,-,pelikan,
1260,1,僝,-,"obrażać
lżyć
urągać
wymyślać
bluźnić
kląć",
1261,1,僞,-,"oszukiwać
zwodzić
okłamywać
kłamać
fałsz
kłamstwo
udawać",
1262,1,鶗,-,"rodzaj jastrzębia
rodzaj sokoła",
1263,1,鶖,-,duży ptak wodny z nagą głową,np. kaczka
1264,1,倢,-,"piękny
wspaniały
śliczny
przepiękny
przystojny
ładny
dorodny
szybki
prędki
kobieta",
1265,1,倮,-,"goły
obnażony
nagi
odsłonięty",
1266,1,鵩,-,"myszołów
ptak podobny do sowy",
1267,1,鵪,-,przepiórka,
1268,1,鵰,-,orzeł,
1269,1,鵾,-,ptak podobny do żurawia,
1270,1,倻,-,fonetyczne użycie w koreański nazw miejsc,
1271,1,鵻,-,gołąb,
1272,1,鵂,-,"ptak symbolizujący zły znak
rogata sowa",
1273,1,倀,-,duch pożarty przez tygrysa,
1274,1,鵁,-,nocna czapla,
1275,1,倌,-,"pomocnik w sklepie z winami
stajenny
masztalerz
koniuch",
1276,1,鵈,-,kania,ptak
1277,1,倐,-,"naprędce
pośpiesznie
pochopnie
nagle
nieoczekiwanie",
1278,1,鵓,-,gatunek gołębia,
1279,1,倝,-,"świt
jutrzenka
wschód słońca",
1280,1,倞,-,"daleki
odległy
oddalony",
1281,1,偢,-,"gapić się
wpatrywać się
zapatrzyć",
1282,1,偪,-,"kłopot
fatyga
zmartwienie
zmuszać
wymuszać
naciskać",
1283,1,鴪,-,"spadać
runąć
nurkować
szybki lot
szybkie latanie",
1284,1,偭,-,"przekraczać
przekroczyć
zgrzeszyć
uchybiać",
1285,1,鴰,-,"wrona
kruk",
1286,1,鴳,-,przepiórka,
1287,1,鴺,-,pelikan,
1288,1,鴽,-,gatunek ptaka podobnego do przepiórki,
1289,1,偁,-,"stan
państwo
kraj",
1290,1,鴂,-,orthotomus,rodzaj ptaków z rodziny chwastówek
1291,1,偊,-,"samodzielny
niezależny
iść samotnie",
1292,1,偌,-,"jak
tak
w ten sposób",
1293,1,偎,-,"przylgnąć
uczepić się
przytulić
tulić
uścisk
objęcie
pieścić
obmacywać",
1294,1,偐,-,"podrobiony
fałszywy
udawany",
1295,1,鴞,-,sowa,
1296,1,鴝,-,majna,gatunek ptaka
1297,1,偟,-,"wzburzony
poruszony
zdenerwowany
zaniepokojony
zatrwożony",
1298,1,黟,-,"czarny i błyszczący
czarny człowiek",
1299,1,厝,-,"ciąć
kroić
obcinać
grawerować
wyryć
ryć
poważniejszy
cięższy
ważniejszy",
1300,1,厔,-,"przeszkadzać
utrudniać
powstrzymywać
zatrzymywać
miejsce blisko wody",
1301,1,黈,-,"zwiększać
powiększać
wzrastać
rosnąć
żółty",
1302,1,厎,-,"osiedlanie
osiadać",
1303,1,厃,-,spoglądać w górę,
1304,1,黻,-,"wzór hafciarski
owinięcie togą
owinięcie suknią",
1305,1,黹,-,element podstawowy na szycie,
1306,1,厺,-,"odjeżdżać
odjechać
iść
jechać
wyruszać",
1307,1,黿,-,"ogromny żółw
żółw morski",
1308,1,黲,-,ciemnoszary,
1309,1,黰,-,fryzura dla młodej dziewczyny,
1310,1,厵,-,źródło,
1311,1,黷,-,"brudzić
zabrudzić
robić brud",
1312,1,厴,-,"muszla
skorupa
powłoka
łupina",
1313,1,厷,-,"okrągły
kulisty
okrężny
wkoło
przednia część ramienia
górna część ramienia",
1314,1,厶,-,"ja
siebie
znak mu w katakana",
1315,1,厪,-,"ostrożny
staranny
uważny
chata
szałas",
1316,1,厫,-,spichlerz,
1317,1,黮,-,"czarny
ciemny
mroczny
prywatny
niejasny",
1318,1,厮,-,"towarzysz
kompan
zwolennik
stronnik
ciąć
kroić
dzielić
podzielić",
