8121,椱,-,,,false,Kanji: 椱
8122,椻,-,,,false,Kanji: 椻
8123,槈,-,,,false,Kanji: 槈
8124,槊,halabarda,dwuręczna broń drzewcowa,,false,"Kanji: 槊
Meaning: halberd"
8125,槅,-,,,false,Kanji: 槅
8126,槑,-,,,false,Kanji: 槑
8127,槖,-,,,false,Kanji: 槖
8128,槗,-,,,false,Kanji: 槗
8129,槯,-,,,false,Kanji: 槯
8130,槮,-,,,false,Kanji: 槮
8131,榍,-,,,false,Kanji: 榍
8132,榖,"morwa papierowa
papierówka chińska",,,false,"Kanji: 榖
Meaning: paper mulberry"
8133,榒,-,,,false,Kanji: 榒
8134,榯,-,,,false,Kanji: 榯
8135,榡,-,,,false,Kanji: 榡
8136,榺,-,,,false,Kanji: 榺
8137,榸,-,,,false,Kanji: 榸
8138,瞔,-,,,false,Kanji: 瞔
8139,瞚,-,,,false,Kanji: 瞚
8140,瞱,-,,,false,Kanji: 瞱
8141,瞾,-,,,false,Kanji: 瞾
8142,瞮,-,,,false,Kanji: 瞮
8143,矒,-,,,false,Kanji: 矒
8144,矃,-,,,false,Kanji: 矃
8145,矦,-,,,false,Kanji: 矦
8146,矤,-,,,false,Kanji: 矤
8147,矪,-,,,false,Kanji: 矪
8148,眜,-,,,false,Kanji: 眜
8149,眒,-,,,false,Kanji: 眒
8150,眔,-,,,false,Kanji: 眔
8151,眗,-,,,false,Kanji: 眗
8152,眀,-,,,false,Kanji: 眀
8153,眮,-,,,false,Kanji: 眮
8154,眭,-,,,false,Kanji: 眭
8155,睗,-,,,false,Kanji: 睗
8156,睆,"jasny
bystry
pogodny
świetlany",,,false,"Kanji: 睆
Meaning: bright"
8157,睂,-,,,false,Kanji: 睂
8158,睺,-,,,false,Kanji: 睺
8159,睴,-,,,false,Kanji: 睴
8160,睲,-,,,false,Kanji: 睲
8161,睳,-,,,false,Kanji: 睳
8162,睰,-,,,false,Kanji: 睰
8163,睧,-,,,false,Kanji: 睧
8164,睤,-,,,false,Kanji: 睤
8165,皅,-,,,false,Kanji: 皅
8166,皈,"powrót do domu
przybywanie do
doprowadzenie do
skutkowanie",,,false,"Kanji: 皈
Meaning: homecoming
Meaning: arrive at
Meaning: lead to
Meaning: result in"
8167,皌,-,,,false,Kanji: 皌
8168,皍,-,,,false,Kanji: 皍
8169,皕,-,,,false,Kanji: 皕
8170,皛,-,,,false,Kanji: 皛
8171,皟,-,,,false,Kanji: 皟
8172,皠,-,,,false,Kanji: 皠
8173,皢,-,,,false,Kanji: 皢
8174,皣,-,,,false,Kanji: 皣
8175,皧,-,,,false,Kanji: 皧
8176,皨,-,,,false,Kanji: 皨
8177,皪,-,,,false,Kanji: 皪
8178,盁,-,,,false,Kanji: 盁
8179,盋,-,,,false,Kanji: 盋
8180,盉,-,,,false,Kanji: 盉
8181,盠,-,,,false,Kanji: 盠
8182,盨,-,,,false,Kanji: 盨
8183,盶,-,,,false,Kanji: 盶
8184,盰,-,,,false,Kanji: 盰
8185,瘇,-,,,false,Kanji: 瘇
8186,瘄,-,,,false,Kanji: 瘄
8187,瘛,-,,,false,Kanji: 瘛
8188,瘒,-,,,false,Kanji: 瘒
8189,瘣,-,,,false,Kanji: 瘣
8190,瘹,-,,,false,Kanji: 瘹
8191,癅,-,,,false,Kanji: 癅
8192,癄,-,,,false,Kanji: 癄
8193,癁,-,,,false,Kanji: 癁
8194,癀,żółtaczka,,,false,"Kanji: 癀
Meaning: jaundice"
8195,癴,-,,,false,Kanji: 癴
8196,疺,-,,,false,Kanji: 疺
8197,疓,-,,,false,Kanji: 疓
8198,疜,-,,,false,Kanji: 疜
8199,疅,-,,,false,Kanji: 疅
8200,疁,-,,,false,Kanji: 疁
8201,痬,-,,,false,Kanji: 痬
8202,痟,-,,,false,Kanji: 痟
8203,痆,-,,,false,Kanji: 痆
8204,痎,-,,,false,Kanji: 痎
8205,甹,-,,,false,Kanji: 甹
8206,甶,-,,,false,Kanji: 甶
8207,甪,-,,,false,Kanji: 甪
8208,甧,-,,,false,Kanji: 甧
8209,甤,"opadające liście
miękkie frędzle
delikatny",,,false,"Kanji: 甤
Meaning: drooping leaves
Meaning: fringe soft
Meaning: delicate"
8210,甠,-,,,false,Kanji: 甠
8211,甆,-,,,false,Kanji: 甆
8212,畻,-,,,false,Kanji: 畻
8213,畹,-,,,false,Kanji: 畹
8214,畼,-,,,false,Kanji: 畼
8215,畡,-,,,false,Kanji: 畡
8216,畞,-,,,false,Kanji: 畞
8217,畟,"pług
orka",,,false,"Kanji: 畟
Meaning: plough"
8218,畗,-,,,false,Kanji: 畗
8219,畈,-,,,false,Kanji: 畈
8220,畃,-,,,false,Kanji: 畃
8221,璢,"kamień szlachetny
drogocenny kamień",,,false,"Kanji: 璢
Meaning: precious stone"
8222,璮,-,,,false,Kanji: 璮
8223,璯,-,,,false,Kanji: 璯
8224,璱,-,,,false,Kanji: 璱
8225,璹,-,,,false,Kanji: 璹
8226,璻,-,,,false,Kanji: 璻
8227,璁,-,,,false,Kanji: 璁
8228,璏,-,,,false,Kanji: 璏
8229,璒,-,,,false,Kanji: 璒
8230,璑,-,,,false,Kanji: 璑
8231,璙,-,,,false,Kanji: 璙
8232,瓨,-,,,false,Kanji: 瓨
8233,瓪,-,,,false,Kanji: 瓪
8234,瓺,-,,,false,Kanji: 瓺
8235,瓼,-,,,false,Kanji: 瓼
8236,瓿,"dzban
garnek",,,false,"Kanji: 瓿
Meaning: jar
Meaning: pot"
8237,瓈,szkło,,,false,"Kanji: 瓈
Meaning: glass"
8238,瓉,-,,,false,Kanji: 瓉
8239,瓓,-,,,false,Kanji: 瓓
8240,瓐,-,,,false,Kanji: 瓐
8241,琩,-,,,false,Kanji: 琩
8242,琹,-,,,false,Kanji: 琹
8243,琄,-,,,false,Kanji: 琄
8244,琚,-,,,false,Kanji: 琚
8245,琑,-,,,false,Kanji: 琑
8246,瑫,-,,,false,Kanji: 瑫
8247,瑮,-,,,false,Kanji: 瑮
8248,瑢,-,,,false,Kanji: 瑢
8249,瑧,-,,,false,Kanji: 瑧
8250,瑦,-,,,false,Kanji: 瑦
8251,瑍,-,,,false,Kanji: 瑍
8252,瑃,-,,,false,Kanji: 瑃
8253,瑇,skorupa żółwia,,,false,"Kanji: 瑇
Meaning: tortoise shell"
8254,瑆,-,,,false,Kanji: 瑆
8255,瑝,-,,,false,Kanji: 瑝
8256,瑒,-,,,false,Kanji: 瑒
8257,珝,-,,,false,Kanji: 珝
8258,珒,-,,,false,Kanji: 珒
8259,珋,-,,,false,Kanji: 珋
8260,珅,-,,,false,Kanji: 珅
8261,珆,-,,,false,Kanji: 珆
8262,珿,-,,,false,Kanji: 珿
8263,珻,-,,,false,Kanji: 珻
8264,珵,-,,,false,Kanji: 珵
8265,珴,-,,,false,Kanji: 珴
8266,珦,rodzaj nefrytu,,,false,"Kanji: 珦
Meaning: kind of jade"
8267,珡,-,,,false,Kanji: 珡
8268,玜,-,,,false,Kanji: 玜
8269,玐,-,,,false,Kanji: 玐
8270,玹,-,,,false,Kanji: 玹
8271,玿,-,,,false,Kanji: 玿
8272,玽,-,,,false,Kanji: 玽
8273,玵,-,,,false,Kanji: 玵
8274,玪,-,,,false,Kanji: 玪
8275,玭,-,,,false,Kanji: 玭
8276,玢,-,,,false,Kanji: 玢
8277,獖,-,,,false,Kanji: 獖
8278,獟,-,,,false,Kanji: 獟
8279,獍,-,,,false,Kanji: 獍
8280,獎,"nagroda
wygrana
przyznawanie nagrody",,,false,"Kanji: 獎
Meaning: prize
Meaning: reward
Meaning: give award to"
8281,獩,-,,,false,Kanji: 獩
8282,猒,-,,,false,Kanji: 猒
8283,猓,małpa,,,false,"Kanji: 猓
Meaning: monkey"
8284,猞,-,,,false,Kanji: 猞
8285,猂,-,,,false,Kanji: 猂
8286,猅,-,,,false,Kanji: 猅
8287,猄,-,,,false,Kanji: 猄
8288,猍,-,,,false,Kanji: 猍
8289,猵,-,,,false,Kanji: 猵
8290,猻,małpa,,,false,"Kanji: 猻
Meaning: monkey"
8291,猽,-,,,false,Kanji: 猽
8292,猧,-,,,false,Kanji: 猧
8293,猤,-,,,false,Kanji: 猤
8294,狌,-,,,false,Kanji: 狌
8295,狇,-,,,false,Kanji: 狇
8296,狟,-,,,false,Kanji: 狟
8297,狖,-,,,false,Kanji: 狖
8298,狕,-,,,false,Kanji: 狕
8299,狥,podążanie,,,false,"Kanji: 狥
Meaning: follow"
8300,狾,-,,,false,Kanji: 狾
8301,狳,-,,,false,Kanji: 狳
8302,犓,-,,,false,Kanji: 犓
8303,犮,-,,,false,Kanji: 犮
8304,犾,-,,,false,Kanji: 犾
8305,犱,-,,,false,Kanji: 犱
8306,牅,-,,,false,Kanji: 牅
8307,牃,-,,,false,Kanji: 牃
8308,牎,-,,,false,Kanji: 牎
8309,牞,-,,,false,Kanji: 牞
8310,牚,-,,,false,Kanji: 牚
8311,牮,-,,,false,Kanji: 牮
8312,牨,-,,,false,Kanji: 牨
8313,牫,-,,,false,Kanji: 牫
8314,牱,-,,,false,Kanji: 牱
8315,牿,-,,,false,Kanji: 牿
8316,牻,-,,,false,Kanji: 牻
8317,爀,-,,,false,Kanji: 爀
8318,爇,"palenie
spalanie
płonięcie",,,false,"Kanji: 爇
Meaning: burn"
8319,爉,-,,,false,Kanji: 爉
8320,爈,-,,,false,Kanji: 爈
8321,爗,-,,,false,Kanji: 爗
8322,爝,-,,,false,Kanji: 爝
8323,爤,-,,,false,Kanji: 爤
8324,爯,-,,,false,Kanji: 爯
8325,爴,-,,,false,Kanji: 爴
8326,燸,-,,,false,Kanji: 燸
8327,燚,-,,,false,Kanji: 燚
8328,燓,-,,,false,Kanji: 燓
8329,燌,-,,,false,Kanji: 燌
8330,熿,-,,,false,Kanji: 熿
8331,熲,"jasny
świetlany",,,false,"Kanji: 熲
Meaning: bright"
8332,熢,-,,,false,Kanji: 熢
8333,熛,"blask
płomień
ogień",,,false,"Kanji: 熛
Meaning: blaze"
8334,熚,-,,,false,Kanji: 熚
8335,熌,-,,,false,Kanji: 熌
8336,煹,-,,,false,Kanji: 煹
8337,煐,-,,,false,Kanji: 煐
8338,煗,-,,,false,Kanji: 煗
8339,煚,-,,,false,Kanji: 煚
8340,煋,-,,,false,Kanji: 煋
8341,煊,ciepło,,,false,"Kanji: 煊
Meaning: warm"
8342,焸,-,,,false,Kanji: 焸
8343,焯,-,,,false,Kanji: 焯
8344,焭,-,,,false,Kanji: 焭
8345,焫,-,,,false,Kanji: 焫
8346,焅,-,,,false,Kanji: 焅
8347,焇,-,,,false,Kanji: 焇
8348,焆,-,,,false,Kanji: 焆
8349,焃,-,,,false,Kanji: 焃
8350,焏,-,,,false,Kanji: 焏
8351,焋,-,,,false,Kanji: 焋
8352,烑,-,,,false,Kanji: 烑
8353,炴,-,,,false,Kanji: 炴
8354,炆,-,,,false,Kanji: 炆
8355,炛,-,,,false,Kanji: 炛
8356,炗,-,,,false,Kanji: 炗
8357,炖,-,,,false,Kanji: 炖
8358,灥,-,,,false,Kanji: 灥
8359,灮,-,,,false,Kanji: 灮
8360,灊,-,,,false,Kanji: 灊
8361,灈,-,,,false,Kanji: 灈
8362,灔,"fala
fale",,,false,"Kanji: 灔
Meaning: waves
Meaning: billows"
8363,瀯,-,,,false,Kanji: 瀯
8364,瀴,-,,,false,Kanji: 瀴
8365,瀷,-,,,false,Kanji: 瀷
8366,瀇,-,,,false,Kanji: 瀇
8367,瀀,-,,,false,Kanji: 瀀
8368,瀗,-,,,false,Kanji: 瀗
8369,缿,-,,,false,Kanji: 缿
8370,缼,-,,,false,Kanji: 缼
8371,罜,-,,,false,Kanji: 罜
8372,罦,"sieć
siatka",,,false,"Kanji: 罦
Meaning: net"
8373,罤,-,,,false,Kanji: 罤
8374,羍,-,,,false,Kanji: 羍
8375,羏,-,,,false,Kanji: 羏
8376,羜,"jagnię
baranek
owieczka",,,false,"Kanji: 羜
Meaning: lamb"
8377,羦,-,,,false,Kanji: 羦
8378,羪,-,,,false,Kanji: 羪
8379,翈,-,,,false,Kanji: 翈
8380,翨,-,,,false,Kanji: 翨
8381,翲,-,,,false,Kanji: 翲
8382,縜,-,,,false,Kanji: 縜
8383,縀,-,,,false,Kanji: 縀
8384,縨,-,,,false,Kanji: 縨
8385,縬,-,,,false,Kanji: 縬
8386,縧,-,,,false,Kanji: 縧
8387,繟,-,,,false,Kanji: 繟
8388,繘,"lina
sznur",,,false,"Kanji: 繘
Meaning: rope"
8389,繎,-,,,false,Kanji: 繎
8390,繥,-,,,false,Kanji: 繥
8391,纘,"kontynuowanie
trwanie
robienie dalej
utrzymywanie",,,false,"Kanji: 纘
Meaning: continue
Meaning: carry on
Meaning: succeed"
8392,纞,-,,,false,Kanji: 纞
8393,纝,-,,,false,Kanji: 纝
8394,紭,-,,,false,Kanji: 紭
8395,紪,-,,,false,Kanji: 紪
8396,紦,-,,,false,Kanji: 紦
8397,紣,-,,,false,Kanji: 紣
8398,紏,-,,,false,Kanji: 紏
8399,紒,-,,,false,Kanji: 紒
8400,絧,-,,,false,Kanji: 絧
8401,絸,-,,,false,Kanji: 絸
8402,絳,czerwony,,,false,"Kanji: 絳
Meaning: red"
8403,絈,-,,,false,Kanji: 絈
8404,絇,-,,,false,Kanji: 絇
8405,絙,-,,,false,Kanji: 絙
8406,絚,"lina
sznur",,,false,"Kanji: 絚
Meaning: rope"
8407,絑,-,,,false,Kanji: 絑
8408,絗,-,,,false,Kanji: 絗
8409,綧,-,,,false,Kanji: 綧
8410,綷,-,,,false,Kanji: 綷
8411,綶,-,,,false,Kanji: 綶
8412,綅,"nić
nitka
wątek",,,false,"Kanji: 綅
Meaning: thread"
8413,綂,-,,,false,Kanji: 綂
8414,綌,"sukno
materiał
tkanina",,,false,"Kanji: 綌
Meaning: cloth"
8415,綍,"lina
sznur",,,false,"Kanji: 綍
Meaning: rope"
8416,綋,-,,,false,Kanji: 綋
8417,綗,-,,,false,Kanji: 綗
8418,綝,-,,,false,Kanji: 綝
8419,綞,-,,,false,Kanji: 綞
8420,緢,-,,,false,Kanji: 緢
8421,緪,"lina
sznur",,,false,"Kanji: 緪
Meaning: rope"
8422,緫,-,,,false,Kanji: 緫
8423,緭,-,,,false,Kanji: 緭
8424,緵,"sieć
siatka",,,false,"Kanji: 緵
Meaning: net"
8425,緺,-,,,false,Kanji: 緺
8426,緂,-,,,false,Kanji: 緂
8427,緃,-,,,false,Kanji: 緃
8428,緆,-,,,false,Kanji: 緆
8429,緍,papierowy sznurek,,,false,"Kanji: 緍
Meaning: paper string"
8430,簺,-,,,false,Kanji: 簺
8431,簴,-,,,false,Kanji: 簴
8432,簱,-,,,false,Kanji: 簱
8433,簬,-,,,false,Kanji: 簬
8434,簥,-,,,false,Kanji: 簥
8435,簙,-,,,false,Kanji: 簙
8436,簍,"bambusowy koszyk
bambusowy kosz",,,false,"Kanji: 簍
Meaning: bamboo basket"
8437,簄,-,,,false,Kanji: 簄
8438,簂,-,,,false,Kanji: 簂
8439,籰,-,,,false,Kanji: 籰
8440,籭,-,,,false,Kanji: 籭
8441,籮,"bambusowy koszyk
bambusowy kosz",,,false,"Kanji: 籮
Meaning: bamboo basket"
8442,籡,-,,,false,Kanji: 籡
8443,籛,nazwisko,,,false,"Kanji: 籛
Meaning: surname"
8444,籞,-,,,false,Kanji: 籞
8445,籒,-,,,false,Kanji: 籒
8446,籓,-,,,false,Kanji: 籓
8447,籕,-,,,false,Kanji: 籕
8448,籆,-,,,false,Kanji: 籆
8449,粷,-,,,false,Kanji: 粷
8450,粶,-,,,false,Kanji: 粶
8451,粰,-,,,false,Kanji: 粰
8452,粼,-,,,false,Kanji: 粼
8453,粿,ciastko ryżowe,,,false,"Kanji: 粿
Meaning: rice cake"
8454,粠,-,,,false,Kanji: 粠
8455,粞,-,,,false,Kanji: 粞
8456,粆,-,,,false,Kanji: 粆
8457,粇,-,,,false,Kanji: 粇
8458,粏,-,,,false,Kanji: 粏
8459,糦,-,,,false,Kanji: 糦
8460,糩,-,,,false,Kanji: 糩
8461,糚,-,,,false,Kanji: 糚
8462,糄,-,,,false,Kanji: 糄
8463,筀,-,,,false,Kanji: 筀
8464,筎,-,,,false,Kanji: 筎
8465,筕,-,,,false,Kanji: 筕
8466,筪,-,,,false,Kanji: 筪
8467,笇,-,,,false,Kanji: 笇
8468,笟,-,,,false,Kanji: 笟
8469,笣,-,,,false,Kanji: 笣
8470,笫,-,,,false,Kanji: 笫
8471,笩,-,,,false,Kanji: 笩
8472,笰,"kurtyna
zasłona
kotara
firanka",,,false,"Kanji: 笰
Meaning: curtain"
8473,笿,-,,,false,Kanji: 笿
8474,笽,-,,,false,Kanji: 笽
8475,篈,-,,,false,Kanji: 篈
8476,篅,-,,,false,Kanji: 篅
8477,篂,-,,,false,Kanji: 篂
8478,篗,-,,,false,Kanji: 篗
8479,篖,-,,,false,Kanji: 篖
8480,篺,-,,,false,Kanji: 篺
8481,篸,-,,,false,Kanji: 篸
8482,篵,-,,,false,Kanji: 篵
8483,箉,-,,,false,Kanji: 箉
8484,箄,-,,,false,Kanji: 箄
8485,箘,"rodzaj bambusa
bambusowy pęd
kości",,,false,"Kanji: 箘
Meaning: a type of bamboo
Meaning: bamboo shoots
Meaning: dice"
8486,箞,-,,,false,Kanji: 箞
8487,箖,-,,,false,Kanji: 箖
8488,箥,-,,,false,Kanji: 箥
8489,箻,-,,,false,Kanji: 箻
8490,箺,-,,,false,Kanji: 箺
8491,箽,-,,,false,Kanji: 箽
8492,箼,-,,,false,Kanji: 箼
8493,箲,-,,,false,Kanji: 箲
8494,箰,-,,,false,Kanji: 箰
8495,箵,-,,,false,Kanji: 箵
8496,穖,-,,,false,Kanji: 穖
8497,穕,-,,,false,Kanji: 穕
8498,穝,-,,,false,Kanji: 穝
8499,穙,-,,,false,Kanji: 穙
8500,穃,(fantomowe kanji),,,false,"Kanji: 穃
Meaning: (phantom kanji)"
8501,穈,"proso
jagła",,,false,"Kanji: 穈
Meaning: millet"
8502,穾,-,,,false,Kanji: 穾
8503,穥,-,,,false,Kanji: 穥
8504,稕,-,,,false,Kanji: 稕
8505,稌,ryż kleisty,,,false,"Kanji: 稌
Meaning: glutinous rice"
8506,稰,-,,,false,Kanji: 稰
8507,稴,-,,,false,Kanji: 稴
8508,稵,-,,,false,Kanji: 稵
8509,稸,-,,,false,Kanji: 稸
8510,稹,-,,,false,Kanji: 稹
8511,稺,"dzieciństwo
niemowlęctwo",,,false,"Kanji: 稺
Meaning: infancy"
8512,稡,-,,,false,Kanji: 稡
8513,稧,-,,,false,Kanji: 稧
8514,稫,-,,,false,Kanji: 稫
8515,稯,-,,,false,Kanji: 稯
8516,竛,-,,,false,Kanji: 竛
8517,竎,-,,,false,Kanji: 竎
8518,竌,-,,,false,Kanji: 竌
8519,竻,-,,,false,Kanji: 竻
8520,竴,-,,,false,Kanji: 竴
8521,竱,-,,,false,Kanji: 竱
8522,竬,-,,,false,Kanji: 竬
8523,竨,-,,,false,Kanji: 竨
8524,竩,-,,,false,Kanji: 竩
8525,竫,-,,,false,Kanji: 竫
8526,窐,-,,,false,Kanji: 窐
8527,窔,"róg
narożnik
kąt
zakamarek",,,false,"Kanji: 窔
Meaning: corner"
8528,窋,-,,,false,Kanji: 窋
8529,窂,-,,,false,Kanji: 窂
8530,窹,-,,,false,Kanji: 窹
8531,窻,-,,,false,Kanji: 窻
8532,窼,-,,,false,Kanji: 窼
8533,祩,-,,,false,Kanji: 祩
8534,祻,-,,,false,Kanji: 祻
8535,祹,-,,,false,Kanji: 祹
8536,祾,-,,,false,Kanji: 祾
8537,祄,-,,,false,Kanji: 祄
8538,祋,-,,,false,Kanji: 祋
8539,祑,-,,,false,Kanji: 祑
8540,礥,-,,,false,Kanji: 礥
8541,礠,-,,,false,Kanji: 礠
8542,礭,-,,,false,Kanji: 礭
8543,礩,-,,,false,Kanji: 礩
8544,礵,arszenik,,,false,"Kanji: 礵
Meaning: arsenic"
8545,礆,-,,,false,Kanji: 礆
8546,礀,-,,,false,Kanji: 礀
8547,礌,-,,,false,Kanji: 礌
8548,礐,-,,,false,Kanji: 礐
8549,礜,-,,,false,Kanji: 礜
8550,礞,-,,,false,Kanji: 礞
8551,礚,-,,,false,Kanji: 礚
8552,秢,-,,,false,Kanji: 秢
8553,秠,proso,,,false,"Kanji: 秠
Meaning: millet"
8554,秥,-,,,false,Kanji: 秥
8555,秼,-,,,false,Kanji: 秼
8556,秱,-,,,false,Kanji: 秱
8557,秂,-,,,false,Kanji: 秂
8558,秄,-,,,false,Kanji: 秄
8559,秚,-,,,false,Kanji: 秚
8560,秝,-,,,false,Kanji: 秝
8561,秞,-,,,false,Kanji: 秞
8562,秖,-,,,false,Kanji: 秖
8563,禯,-,,,false,Kanji: 禯
8564,禩,-,,,false,Kanji: 禩
8565,禌,-,,,false,Kanji: 禌
8566,禝,nazwa własna,,,false,"Kanji: 禝
Meaning: proper name"
8567,禛,-,,,false,Kanji: 禛
8568,禑,-,,,false,Kanji: 禑
8569,硺,-,,,false,Kanji: 硺
8570,硡,-,,,false,Kanji: 硡
8571,硠,-,,,false,Kanji: 硠
8572,硣,-,,,false,Kanji: 硣
8573,硪,-,,,false,Kanji: 硪
8574,硞,-,,,false,Kanji: 硞
8575,硄,-,,,false,Kanji: 硄
8576,硈,-,,,false,Kanji: 硈
8577,硌,-,,,false,Kanji: 硌
8578,砷,arsen,,,false,"Kanji: 砷
Meaning: arsenic"
8579,砡,-,,,false,Kanji: 砡
8580,砅,-,,,false,Kanji: 砅
8581,砎,-,,,false,Kanji: 砎
8582,砉,-,,,false,Kanji: 砉
8583,磿,-,,,false,Kanji: 磿
8584,磳,-,,,false,Kanji: 磳
8585,磶,-,,,false,Kanji: 磶
8586,磦,-,,,false,Kanji: 磦
8587,磓,-,,,false,Kanji: 磓
8588,磖,-,,,false,Kanji: 磖
8589,磌,-,,,false,Kanji: 磌
8590,磇,arsen,pierwiastek chemiczny z grupy azotowców o właściwościach metaloidu,,false,"Kanji: 磇
Meaning: arsenic"
8591,碽,-,,,false,Kanji: 碽
8592,碿,-,,,false,Kanji: 碿
8593,碲,-,,,false,Kanji: 碲
8594,碨,-,,,false,Kanji: 碨
8595,碤,-,,,false,Kanji: 碤
8596,碝,-,,,false,Kanji: 碝
8597,碊,-,,,false,Kanji: 碊
8598,欸,"krzyk
okrzyk",,,false,"Kanji: 欸
Meaning: exclamation"
8599,覈,"badanie
dociekanie
dochodzenie
prowadzenie dochodzenia",,,true,"Kanji: 覈
Meaning: investigate"
8600,覐,"sen
spanie
zrozumienie
uświadamianie sobie
czucie
odczuwanie",,,false,"Kanji: 覐
Meaning: a sleep
Meaning: to realize
Meaning: to feel"
8601,覔,"szukanie
poszukiwanie
zajmowanie się
opiekowanie",,,false,"Kanji: 覔
Meaning: to search for
Meaning: to look after"
8602,覜,"misja
posłannictwo
delegacja
poselstwo",,,false,"Kanji: 覜
Meaning: mission"
8603,覥,"zawstydzony
zażenowany
wstydzący się",,,false,"Kanji: 覥
Meaning: ashamed"
8604,覦,pragnienie wyższej rangi,,,false,"Kanji: 覦
Meaning: coveting high rank"
8605,覩,"widzenie
oglądanie
zobaczenie",,,false,"Kanji: 覩
Meaning: see"
8606,覬,pragnienie wyższej rangi,,,false,"Kanji: 覬
Meaning: coveting high rank"
8607,覰,"szpiegowanie
wyczekiwanie
oczekiwanie",,,false,"Kanji: 覰
Meaning: to spy
Meaning: to watch for"
8608,覵,"skryte spojrzenie
ukradkowe spojrzenie
zerkanie
podglądanie
szpiegowanie",,,false,"Kanji: 覵
Meaning: steal look
Meaning: peep at
Meaning: spy on"
8609,覶,"rozglądanie się dookoła
kolejność
sekwencja
ciąg
skomplikowana myśl niełatwa do wyrażenia",,,false,"Kanji: 覶
Meaning: to look about
Meaning: order
Meaning: sequence
Meaning: complicated thought which is not easy to express"
8610,覷,"podglądanie
obserwowanie
szpiegowanie",,,false,"Kanji: 覷
Meaning: peep at
Meaning: watch
Meaning: spy on"
8611,覼,szczegółowe wyjaśnienie,,,false,"Kanji: 覼
Meaning: explain in detail"
8612,觖,"tęsknienie za
niezadowolony
krytykowanie",,,false,"Kanji: 觖
Meaning: to long for
Meaning: dissatisfied
Meaning: to criticize"
8613,觔,"złośliwy
uszczypliwy",,,false,"Kanji: 觔
Meaning: catty"
8614,觕,"szorstki
niegrzeczny
ordynarny
nieuprzejmy",,,false,"Kanji: 觕
Meaning: coarse
Meaning: rough
Meaning: rude"
8615,觥,"puchar zrobiony z rogu
zawzięty
uparty
uporczywy",,,false,"Kanji: 觥
Meaning: cup made of horn
Meaning: obstinate"
8616,觭,pojawienie się i przygaśnięcie,,,false,"Kanji: 觭
Meaning: one turning up and one turning down"
8617,觫,"zaczynanie
rozpoczynanie
trząść się ze strachu",,,false,"Kanji: 觫
Meaning: to start
Meaning: tremble with fear"
8618,觶,kielich do wina wykonany z rogu,,,false,"Kanji: 觶
Meaning: wine goblet made from horn"
8619,觱,"tatarski róg
chłodny wiatr",,,false,"Kanji: 觱
Meaning: tartar horn
Meaning: chilly wind"
8620,觳,"starożytna miara
kielich
puchar
czara
przerażony
przestraszony",,,false,"Kanji: 觳
Meaning: an ancient measure
Meaning: goblet
Meaning: mean
Meaning: frightened"
8621,觿,"sztylet wykonany z kości słoniowej
róg",,,false,"Kanji: 觿
Meaning: bodkin made of ivory
Meaning: horn"
8622,褎,"rękaw
obszerne, falujące szaty",,,false,"Kanji: 褎
Meaning: sleeve
Meaning: ample flowing robes"
8623,褏,"rękaw
obszerne, falujące szaty",,,false,"Kanji: 褏
Meaning: sleeve
Meaning: ample flowing robes"
8624,褙,papier lub tkanina sklejone razem,,,false,"Kanji: 褙
Meaning: paper or cloth pasted together"
8625,褘,ceremonialna suknia królowej,,,false,"Kanji: 褘
Meaning: ceremonial gowns of a queen"
8626,褝,"cienkie kimono
bielizna",,,false,"Kanji: 褝
Meaning: thin kimono
Meaning: undergarment"
8627,褕,"koszula
koszulka",,,false,"Kanji: 褕
Meaning: shirt"
8628,褦,"głupi
tępy
niemądry",,,false,"Kanji: 褦
Meaning: stupid
Meaning: dull
Meaning: ignorant
Meaning: doltish"
8629,褧,"ubranie bez podszewki
lekki płaszcz",,,false,"Kanji: 褧
Meaning: unlined clothes
Meaning: light overcoat"
8630,褺,"brudny
nieczysty
obdarty
obszarpany
niechlujny
rozebrany
lekceważące traktowanie
traktowanie bez szacunku",,,false,"Kanji: 褺
Meaning: dirty
Meaning: ragged
Meaning: undress
Meaning: to treat with irreverence"
8631,褱,"noszenie w piersiach lub w rękawie
zawijanie
owijanie
ukrywanie
chowanie
skrywanie",,,false,"Kanji: 褱
Meaning: to carry in the bosom or the sleeve
Meaning: to wrap
Meaning: to conceal"
8632,褲,spodnie,,,false,"Kanji: 褲
Meaning: trousers
Meaning: pants"
8633,褵,welon,,,false,"Kanji: 褵
Meaning: bridal veil"
8634,襏,"płaszcz przeciwdeszczowy
deszczowiec",,,false,"Kanji: 襏
Meaning: raincoat"
8635,襌,"cienkie kimono
bielizna",,,false,"Kanji: 襌
Meaning: thin kimono
Meaning: undergarment"
8636,襆,kaptur lub osłona,,,false,"Kanji: 襆
Meaning: hood or cowl"
8637,襃,"chwała
pochwała
chwalenie
wychwalanie
wysławianie
wywyższanie
sławienie",,,false,"Kanji: 襃
Meaning: praise
Meaning: extol"
8638,襜,"trzepotanie
potrząsanie lub wibrowanie",,,false,"Kanji: 襜
Meaning: flutter
Meaning: shaking or vibrating"
8639,襛,"delikatne ubranie
cienkie ubranie
dobre ubranie",,,false,"Kanji: 襛
Meaning: fine clothes"
8640,襚,"grobowe ubranie
poważne ubranie",,,false,"Kanji: 襚
Meaning: grave clothes"
