649584,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンドロヴィチ,,arekusandorovichi,Aleksandrovich,,,
649585,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンドロービチ,,arekusandoroobichi,Aleksandrovich,,,
649586,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクサンドローヴィチ,,arekusandoroovichi,Aleksandrovich,,,
649595,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクセーエビチ,,arekuseeebichi,Alekseievich,,,
649596,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレクセーエヴィチ,,arekuseeevichi,Alekseievich,,,
649641,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレティーノ,,aretiino,Aretino,,,
649651,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレマン,,areman,Aleman,,,
649662,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレンスキー,,arensukii,Arensky,,,
649669,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アレント,,arento,Arendt,,,
649685,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アロヨ,,aroyo,Arroyo,,,
649696,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アロンソン,,aronson,Aronson,,,
649723,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンウィン,,anwin,Unwin,,,
649730,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンカルストレム,,ankarusutoremu,Anckarstrom,,,
649744,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンガーソン,,angaason,Ungerson,,,
649759,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンクティルデュペロン,,ankutirudyuperon,Anquetil-Duperron,,,
649819,WORD_SURNAME_NAME,,HIRAGANA_KATAKANA,,,-,アンシュッツケンプフェ,,anshuttsukenpufe,Anschutz-Kampfe,,,
