2012-05-26,1297,0,0,0
2012-05-27,1297,0,0,0
2012-05-28,1297,0,0,0
2012-05-29,1297,0,0,0
2012-05-30,1297,0,0,0
2012-05-31,1297,0,0,0
2012-06-01,1376,0,0,0
2012-06-02,1376,0,0,0
2012-06-03,1376,0,0,0
2012-06-04,1376,0,0,0
2012-06-05,1376,0,0,0
2012-06-06,1376,0,0,0
2012-06-07,1376,0,0,0
2012-06-08,1376,0,0,0
2012-06-09,1376,0,0,0
2012-06-10,1376,0,0,0
2012-06-11,1376,0,0,0
2012-06-12,1376,0,0,0
2012-06-13,1376,0,0,0
2012-06-14,1376,0,0,0
2012-06-15,1380,0,0,0
2012-06-16,1380,0,0,0
2012-06-17,1380,0,0,0
2012-06-18,1380,0,0,0
2012-06-19,1380,0,0,0
2012-06-20,1380,0,0,0
2012-06-21,1380,0,0,0
2012-06-22,1380,0,0,0
2012-06-23,1380,0,0,0
2012-06-24,1380,0,0,0
2012-06-25,1409,0,0,0
2012-06-26,1409,0,0,0
2012-06-27,1409,0,0,0
2012-06-28,1409,0,0,0
2012-06-29,1438,0,0,0
2012-06-30,1438,0,0,0
2012-07-01,1438,0,0,0
2012-07-02,1438,0,0,0
2012-07-03,1438,0,0,0
2012-07-04,1438,0,0,0
2012-07-05,1438,0,0,0
2012-07-06,1438,0,0,0
2012-07-07,1438,0,0,0
2012-07-08,1438,0,0,0
2012-07-09,1442,0,0,0
2012-07-10,1442,0,0,0
2012-07-11,1443,0,0,0
2012-07-12,1443,0,0,0
2012-07-13,1443,0,0,0
2012-07-14,1443,0,0,0
2012-07-15,1436,0,0,0
2012-07-16,2162,0,0,0
2012-07-17,2162,0,0,0
2012-07-18,2162,0,0,0
2012-07-19,2166,0,0,0
2012-07-20,2167,0,0,0
2012-07-21,2172,0,0,0
2012-07-22,2174,0,0,0
2012-07-23,2176,0,0,0
2012-07-24,2180,0,0,0
2012-07-25,2181,0,0,0
2012-07-26,2184,0,0,0
